step,reward,mean,median,std,max,min
0,0.057812499999999996,0.057812499999999996,0.057812499999999996,0.0,0.057812499999999996,0.057812499999999996
1,0.050833333333333335,0.054322916666666665,0.054322916666666665,0.0034895833333333307,0.057812499999999996,0.050833333333333335
2,0.04525,0.051298611111111114,0.050833333333333335,0.005139161028830183,0.057812499999999996,0.04525
3,0.057812499999999996,0.05292708333333333,0.054322916666666665,0.005269155282949376,0.057812499999999996,0.04525
4,0.03869565217391304,0.05008079710144927,0.050833333333333335,0.007390303050072957,0.057812499999999996,0.03869565217391304
5,-0.07133333333333333,0.02984510869565217,0.04804166666666666,0.04574854360806641,0.057812499999999996,-0.07133333333333333
6,0.057812499999999996,0.033840450310559,0.050833333333333335,0.043470862404910764,0.057812499999999996,-0.07133333333333333
7,0.062000000000000006,0.03736039402173913,0.054322916666666665,0.04171608106662806,0.062000000000000006,-0.07133333333333333
8,0.057812499999999996,0.03963285024154589,0.057812499999999996,0.03985203672470823,0.062000000000000006,-0.07133333333333333
9,0.0667857142857143,0.04234813664596273,0.057812499999999996,0.038674557144443726,0.0667857142857143,-0.07133333333333333
10,-0.050227272727272725,0.03393219033930496,0.057812499999999996,0.045475578310290046,0.0667857142857143,-0.07133333333333333
11,0.050833333333333335,0.03534061892214066,0.054322916666666665,0.04378941560738713,0.0667857142857143,-0.07133333333333333
12,0.057812499999999996,0.03706922515889907,0.057812499999999996,0.04249551599533979,0.0667857142857143,-0.07133333333333333
13,0.04789473684210527,0.037842475993413796,0.054322916666666665,0.04104450224494356,0.0667857142857143,-0.07133333333333333
14,0.050833333333333335,0.03870853314940843,0.050833333333333335,0.03978494510318936,0.0667857142857143,-0.07133333333333333
15,0.062000000000000006,0.04016424982757041,0.054322916666666665,0.038932003628325995,0.0667857142857143,-0.07133333333333333
16,0.057812499999999996,0.0412023821906545,0.057812499999999996,0.037997177928296565,0.0667857142857143,-0.07133333333333333
17,0.04525,0.041427249846729255,0.054322916666666665,0.03693825708030281,0.0667857142857143,-0.07133333333333333
18,-0.07133333333333333,0.035492482310936484,0.050833333333333335,0.04389315275762715,0.0667857142857143,-0.07133333333333333
19,0.062000000000000006,0.036817858195389665,0.054322916666666665,0.043170061611270405,0.0667857142857143,-0.07133333333333333
20,-0.07133333333333333,0.03166780145592666,0.050833333333333335,0.0480142735953575,0.0667857142857143,-0.07133333333333333
21,0.054117647058823534,0.032688248983331065,0.05247549019607843,0.04714285182720732,0.0667857142857143,-0.07133333333333333
22,0.054117647058823534,0.03361996194313508,0.054117647058823534,0.04631326205912474,0.0667857142857143,-0.07133333333333333
23,0.03869565217391304,0.03383144903608417,0.05247549019607843,0.04534948032004792,0.0667857142857143,-0.07133333333333333
24,0.057812499999999996,0.034790691074640806,0.054117647058823534,0.044681045619046345,0.0667857142857143,-0.07133333333333333
25,0.04525,0.03519297218715462,0.05247549019607843,0.04385951589627605,0.0667857142857143,-0.07133333333333333
26,0.054117647058823534,0.0358938860712905,0.054117647058823534,0.043187774441503984,0.0667857142857143,-0.07133333333333333
27,0.057812499999999996,0.03667669371160155,0.054117647058823534,0.042604171421681006,0.0667857142857143,-0.07133333333333333
28,-0.050227272727272725,0.03368000521370934,0.054117647058823534,0.04476571467361427,0.0667857142857143,-0.07133333333333333
29,-0.04185185185185185,0.031162276644857302,0.05247549019607843,0.04605431569148318,0.0667857142857143,-0.07133333333333333
30,0.036875,0.03134655804341029,0.050833333333333335,0.04531665729273636,0.0667857142857143,-0.07133333333333333
31,0.054117647058823534,0.03205815457514195,0.05247549019607843,0.04477858756592943,0.0667857142857143,-0.07133333333333333
32,0.04285714285714286,0.0323853966442935,0.050833333333333335,0.04413374480448766,0.0667857142857143,-0.07133333333333333
33,0.057812499999999996,0.03313325262534369,0.05247549019607843,0.04369160202627738,0.0667857142857143,-0.07133333333333333
34,0.04789473684210527,0.03355500931725116,0.050833333333333335,0.043133077343992514,0.0667857142857143,-0.07133333333333333
35,0.050833333333333335,0.03403496276214233,0.050833333333333335,0.042624468172104385,0.0667857142857143,-0.07133333333333333
36,-0.05475,0.03163536917397632,0.050833333333333335,0.04444132241800997,0.0667857142857143,-0.07133333333333333
37,-0.05475,0.029362069985187467,0.050833333333333335,0.0459811758776103,0.0667857142857143,-0.07133333333333333
38,-0.050227272727272725,0.027321317607944897,0.050833333333333335,0.047098980789884816,0.0667857142857143,-0.07133333333333333
39,0.0667857142857143,0.028307927524889136,0.050833333333333335,0.0469128842394079,0.0667857142857143,-0.07133333333333333
40,-0.0482608695652174,0.026440395888545076,0.050833333333333335,0.047818899810692456,0.0667857142857143,-0.07133333333333333
41,0.0667857142857143,0.027400998707525295,0.050833333333333335,0.04764489760151976,0.0667857142857143,-0.07133333333333333
42,0.03869565217391304,0.02766366506720873,0.050833333333333335,0.047118387687281826,0.0667857142857143,-0.07133333333333333
43,0.050833333333333335,0.02819024843689338,0.050833333333333335,0.04670768830772715,0.0667857142857143,-0.07133333333333333
44,0.050833333333333335,0.02869342810125871,0.050833333333333335,0.04630624489299422,0.0667857142857143,-0.07133333333333333
45,0.04789473684210527,0.029110847856494503,0.050833333333333335,0.04588566828348533,0.0667857142857143,-0.07133333333333333
