steps,time,reward,delta,converged
1,0.00100100000000225,0.028838280795520532,0.6995000000000001,False
2,0.0011980000000022528,0.437702922157336,0.32878922400000005,False
3,0.0011099999999970578,0.8668785467200518,0.15781882752000004,False
4,0.0008330000000000837,0.9825056908068235,0.05408129389125983,False
5,0.0008100000000013097,1.063782318261247,0.02629798092213568,False
6,0.0008130000000079463,1.116230360124732,0.014081678565485818,False
7,0.001817000000002622,1.1474135222198005,0.007469463854347392,False
8,0.0016400000000089676,1.1679339078221835,0.0038745366903059388,False
9,0.0007749999999902002,1.1798903549202837,0.0020690580335798684,False
10,0.0007640000000037617,1.1856528019052048,0.0011690196778237696,False
11,0.0011379999999974189,1.188416103794543,0.0006869785409013701,False
12,0.0024920000000037135,1.1899168326329435,0.00037931457841811414,False
13,0.0018879999999938946,1.1908635516372126,0.000206650418879439,False
14,0.001826000000008321,1.1914875097493007,0.00011133160071033141,False
15,0.0010729999999909978,1.1918031537721059,5.924194846814411e-05,False
16,0.0012389999999982138,1.1919294792670183,3.265916018309681e-05,False
17,0.0024410000000045784,1.1919722174270602,1.2982383059256114e-05,False
18,0.0016450000000105547,1.191983989193748,4.226051201591113e-06,True
