step,reward,mean,median,std,max,min
0,0.07875,0.07875,0.07875,0.0,0.07875,0.07875
1,0.030892857142857142,0.05482142857142857,0.05482142857142857,0.023928571428571428,0.07875,0.030892857142857142
2,0.04068181818181818,0.0501082251082251,0.04068181818181818,0.0206433103170479,0.07875,0.030892857142857142
3,0.04789473684210527,0.04955485304169514,0.044288277511961724,0.01790330577202152,0.07875,0.030892857142857142
4,0.13857142857142857,0.06735816814764183,0.04789473684210527,0.03904170591943591,0.13857142857142857,0.030892857142857142
5,0.03869565217391304,0.06258108215202036,0.044288277511961724,0.03720638503399084,0.13857142857142857,0.030892857142857142
6,0.08636363636363636,0.06597858989653693,0.04789473684210527,0.035437468057925775,0.13857142857142857,0.030892857142857142
7,0.054117647058823534,0.06449597204182275,0.0510061919504644,0.033380000965904225,0.13857142857142857,0.030892857142857142
8,0.03222222222222222,0.06090999983964492,0.04789473684210527,0.033065016547495184,0.13857142857142857,0.030892857142857142
9,0.120625,0.06688149985568043,0.0510061919504644,0.03612333178613409,0.13857142857142857,0.030892857142857142
10,0.022916666666666665,0.06288469683849736,0.04789473684210527,0.036688044588133094,0.13857142857142857,0.022916666666666665
11,0.024558823529411765,0.05969087406274023,0.044288277511961724,0.0366885600818316,0.13857142857142857,0.022916666666666665
12,0.054117647058823534,0.05926216429320817,0.04789473684210527,0.035280498920367616,0.13857142857142857,0.022916666666666665
13,0.1625,0.06663629541512187,0.0510061919504644,0.043159205471543595,0.1625,0.022916666666666665
14,0.08636363636363636,0.06795145147835617,0.054117647058823534,0.04198512568829416,0.1625,0.022916666666666665
15,0.057812499999999996,0.06731776701095893,0.054117647058823534,0.040725940080418035,0.1625,0.022916666666666665
16,0.062000000000000006,0.06700495718678488,0.054117647058823534,0.03952977308543371,0.1625,0.022916666666666665
17,0.10666666666666666,0.06920838549122275,0.05596507352941177,0.03947566746234398,0.1625,0.022916666666666665
18,0.020124999999999997,0.06662504941273735,0.054117647058823534,0.039955428877847865,0.1625,0.020124999999999997
19,0.120625,0.06932504694210048,0.05596507352941177,0.040683218020270896,0.1625,0.020124999999999997
20,0.03365384615384615,0.06762641833313598,0.054117647058823534,0.040422958477294636,0.1625,0.020124999999999997
21,0.03869565217391304,0.06631138350771676,0.054117647058823534,0.03995069192638539,0.1625,0.020124999999999997
22,0.0285,0.06466741031172908,0.054117647058823534,0.03982614997412299,0.1625,0.020124999999999997
23,0.04068181818181818,0.06366801063964946,0.0510061919504644,0.039281117461947665,0.1625,0.020124999999999997
24,0.13857142857142857,0.06666414735692061,0.054117647058823534,0.04119138243592812,0.1625,0.020124999999999997
25,0.08636363636363636,0.06742182001102506,0.054117647058823534,0.040568742124930876,0.1625,0.020124999999999997
26,0.020124999999999997,0.06567008593654265,0.054117647058823534,0.040800114156296814,0.1625,0.020124999999999997
27,-0.03931034482758621,0.06192078483782377,0.0510061919504644,0.04455046059907763,0.1625,-0.03931034482758621
28,0.13857142857142857,0.06456391048381015,0.054117647058823534,0.04595557938100116,0.1625,-0.03931034482758621
29,0.0667857142857143,0.06463797061054027,0.054117647058823534,0.04518492184941215,0.1625,-0.03931034482758621
30,0.08636363636363636,0.0653387985380595,0.054117647058823534,0.044615595955080196,0.1625,-0.03931034482758621
31,0.03869565217391304,0.06450620021417994,0.054117647058823534,0.04415695290820989,0.1625,-0.03931034482758621
32,0.0955,0.06544540626829569,0.054117647058823534,0.043806141033855855,0.1625,-0.03931034482758621
33,0.04285714285714286,0.06478104557973237,0.054117647058823534,0.04332554491523673,0.1625,-0.03931034482758621
34,0.13857142857142857,0.06688934223663796,0.054117647058823534,0.044436453902225906,0.1625,-0.03931034482758621
35,0.1625,0.0695451938411758,0.05596507352941177,0.046546993994801056,0.1625,-0.03931034482758621
36,0.1625,0.0720574858995224,0.057812499999999996,0.04832476891766741,0.1625,-0.03931034482758621
37,0.057812499999999996,0.07168261784953497,0.057812499999999996,0.047739165593162165,0.1625,-0.03931034482758621
