step,reward,mean,median,std,max,min
0,0.057812499999999996,0.057812499999999996,0.057812499999999996,0.0,0.057812499999999996,0.057812499999999996
1,0.054117647058823534,0.05596507352941177,0.05596507352941177,0.0018474264705882308,0.057812499999999996,0.054117647058823534
2,0.03869565217391304,0.050208599744245526,0.054117647058823534,0.00827945070167293,0.057812499999999996,0.03869565217391304
3,0.057812499999999996,0.05210957480818414,0.05596507352941177,0.007890063150712013,0.057812499999999996,0.03869565217391304
4,0.036875,0.04906265984654731,0.054117647058823534,0.009324014175856035,0.057812499999999996,0.036875
5,0.062000000000000006,0.051218883205456096,0.05596507352941177,0.009782341036811668,0.062000000000000006,0.036875
6,0.04789473684210527,0.050744005153548835,0.054117647058823534,0.009131081627829779,0.062000000000000006,0.036875
7,-0.0671875,0.03600256700935523,0.0510061919504644,0.03992648945432008,0.062000000000000006,-0.0671875
8,-0.07607142857142857,0.023549900833712587,0.04789473684210527,0.05155143807959737,0.062000000000000006,-0.07607142857142857
9,-0.06352941176470589,0.014841969573870739,0.04329519450800916,0.05544590420132296,0.062000000000000006,-0.07607142857142857
10,0.054117647058823534,0.018412485708866447,0.04789473684210527,0.054057904416343595,0.062000000000000006,-0.07607142857142857
11,0.050833333333333335,0.021114223010905358,0.049364035087719305,0.052526458472572105,0.062000000000000006,-0.07607142857142857
12,0.057812499999999996,0.023937167394681866,0.050833333333333335,0.051404513731097556,0.062000000000000006,-0.07607142857142857
13,0.04068181818181818,0.02513321387947732,0.049364035087719305,0.04972199022304477,0.062000000000000006,-0.07607142857142857
14,-0.07133333333333333,0.018702110731956607,0.04789473684210527,0.05372601901010875,0.062000000000000006,-0.07607142857142857
15,-0.08153846153846155,0.012437074965055472,0.044288277511961724,0.057400695955412105,0.062000000000000006,-0.08153846153846155
16,0.04525,0.014367247025934563,0.04525,0.056219523402285074,0.062000000000000006,-0.08153846153846155
17,-0.07133333333333333,0.009606103672641902,0.04296590909090909,0.05805521726111072,0.062000000000000006,-0.08153846153846155
18,0.0667857142857143,0.012615556862803608,0.04525,0.05793134640540459,0.0667857142857143,-0.08153846153846155
19,0.04285714285714286,0.01412763616252057,0.04405357142857143,0.056847868419931565,0.0667857142857143,-0.08153846153846155
20,0.0667857142857143,0.01663516369219646,0.04525,0.05659986306935804,0.0667857142857143,-0.08153846153846155
21,0.04789473684210527,0.01805605338082868,0.04657236842105263,0.055680573973835315,0.0667857142857143,-0.08153846153846155
22,-0.04185185185185185,0.015451361848973005,0.04525,0.05581027429688189,0.0667857142857143,-0.08153846153846155
23,0.0667857142857143,0.017590293200503888,0.04657236842105263,0.0555898332946343,0.0667857142857143,-0.08153846153846155
24,0.04525,0.018696681472483732,0.04525,0.05473571652310046,0.0667857142857143,-0.08153846153846155
25,-0.05736842105263158,0.015771100606133147,0.04525,0.055630419112361586,0.0667857142857143,-0.08153846153846155
26,0.050833333333333335,0.01706970181825167,0.04525,0.054990625498028495,0.0667857142857143,-0.08153846153846155
27,0.050833333333333335,0.018275545800933157,0.04657236842105263,0.05436202365462547,0.0667857142857143,-0.08153846153846155
28,0.0667857142857143,0.019948310231442855,0.04789473684210527,0.054144926722955414,0.0667857142857143,-0.08153846153846155
29,0.0667857142857143,0.021509557033251903,0.04789473684210527,0.053894692774103595,0.0667857142857143,-0.08153846153846155
30,0.04789473684210527,0.02236069186579556,0.04789473684210527,0.05322286000619129,0.0667857142857143,-0.08153846153846155
31,0.04789473684210527,0.023158630771305238,0.04789473684210527,0.05257270872603137,0.0667857142857143,-0.08153846153846155
32,0.03222222222222222,0.02343328505769666,0.04789473684210527,0.051793333438187324,0.0667857142857143,-0.08153846153846155
33,0.0667857142857143,0.024708356505579537,0.04789473684210527,0.05154903020151289,0.0667857142857143,-0.08153846153846155
