episode,length,time,reward,delta
0,380.0,0.026161000000683998,-1072.0,99.9995508877373
1,378.0,0.02260500000011234,-575.0,69.99968562141612
2,136.0,0.009041000000252097,-36.0,48.99977993499128
3,116.0,0.006750999999894702,-16.0,34.299845954493904
4,124.0,0.008198999999876833,-24.0,24.009892168145726
5,83.0,0.004821000000447384,17.0,16.806924517702
6,36.0,0.002064000000245869,64.0,11.764847162391405
7,83.0,0.005732000000534754,-82.0,8.235393013673985
8,94.0,0.008237000000008265,6.0,5.7647751095717865
9,64.0,0.003750999999283522,36.0,4.035342576700245
10,71.0,0.005533999999897787,29.0,2.8247398036901785
11,38.0,0.002373999999690568,62.0,1.9773178625831207
12,79.0,0.0048489999999219435,21.0,1.384122503808186
13,59.0,0.0036340000006021,41.0,0.9688857526657273
14,48.0,0.003620000000410073,52.0,0.6782200268660148
15,73.0,0.004498000000239699,27.0,0.47475401880620893
16,38.0,0.00223199999982171,62.0,0.33232781316434057
17,34.0,0.002096000000165077,66.0,0.23262946921504124
18,25.0,0.001518000000032771,75.0,0.1628406284505246
19,63.0,0.005090999999993073,37.0,0.11398843991536012
20,57.0,0.0035790000001725275,43.0,0.07979190794075919
21,27.0,0.0015699999994467362,73.0,0.055854335558535695
22,38.0,0.002170000000660366,62.0,0.0390980348909693
23,38.0,0.002239000000372471,62.0,0.027368624423672827
24,26.0,0.0015370000000984874,74.0,0.01915803709657382
25,19.0,0.001299000000472006,81.0,0.01341062596760878
26,62.0,0.004277000000001863,38.0,0.009387438177327567
27,26.0,0.0016219999997701962,74.0,0.006571206724132139
28,34.0,0.001984999999876891,66.0,0.004599844706888234
29,26.0,0.0015450000000782893,74.0,0.0032198912948189218
30,36.0,0.0021529999994527316,64.0,0.00225392390636614
31,37.0,0.002403999999842199,63.0,0.0015777467344548768
32,17.0,0.0015520000006290502,83.0,0.001104422714121256
33,26.0,0.003040999999939231,74.0,0.0007730958998877213
34,32.0,0.00295300000016141,68.0,0.0005411671299242471
35,17.0,0.0012449999994714744,83.0,0.0003788169909455519
36,15.0,0.0010339999998905114,85.0,0.00026517189365904414
37,36.0,0.002148000000488537,64.0,0.00018562032556701524
38,17.0,0.001067000000148255,83.0,0.00012993422789975284
39,19.0,0.0012649999998757266,81.0,9.09539595284059e-05
40,32.0,0.0032849999997779378,68.0,6.366777166988413e-05
41,18.0,0.001126000000112981,82.0,4.456744017033998e-05
42,27.0,0.0015659999999115826,73.0,3.1197208116395814e-05
43,33.0,0.0020629999999073334,67.0,2.1838045682898155e-05
44,17.0,0.001526999999441614,83.0,1.528663197802871e-05
45,14.0,0.0008849999994708924,86.0,1.0700642391725523e-05
46,18.0,0.0010680000004867907,82.0,7.490449675628952e-06
47,14.0,0.0008300000008603092,86.0,5.243314774361352e-06
48,12.0,0.0007169999998950516,88.0,3.6703203392107753e-06
49,18.0,0.0010840000004463946,82.0,2.5692242360264572e-06
50,13.0,0.0011709999998856802,87.0,1.7984569637974346e-06
51,12.0,0.001211999999213731,88.0,1.258919880342546e-06
52,13.0,0.0009559999998600688,87.0,8.812439205030387e-07
53,15.0,0.000940999999329506,85.0,6.16870750036469e-07
54,15.0,0.0008989999996629194,85.0,4.318095250255283e-07
55,12.0,0.0008110000007945928,88.0,3.0226667036004073e-07
56,12.0,0.0007310000000870787,88.0,2.1158666640985757e-07
57,12.0,0.0007279999999809661,88.0,1.4811067217124219e-07
58,12.0,0.0007269999996424303,88.0,1.0367746483552764e-07
59,12.0,0.000774999999521242,88.0,7.257422396378388e-08
60,12.0,0.0007329999998546555,88.0,5.080195819573419e-08
61,12.0,0.0007279999999809661,88.0,3.556137073701393e-08
62,12.0,0.0008819999993647798,88.0,2.4892955252653337e-08
63,12.0,0.0009599999993952224,88.0,1.7425065834686393e-08
64,12.0,0.0010990000000674627,88.0,1.2197546084280475e-08
