steps,time,reward,delta,converged
1,0.00279999999975189,-0.03342857142857143,0.5,False
2,0.0012440000000424334,-0.05475,0.5,False
3,0.0005140000002938905,-0.11555555555555556,0.5,False
4,0.002751999999873078,-0.028690476190476193,0.5,False
5,0.002427999999781605,-0.028139534883720934,0.5,False
6,0.0022530000001097505,-0.029268292682926834,0.5,False
7,0.0014320000000225264,-0.050227272727272725,0.5,False
8,0.003323999999793159,-0.022456140350877198,0.5,False
9,0.0008390000002691522,-0.07133333333333333,0.5,False
10,0.0005650000002788147,-0.1045,0.5,False
11,0.0012590000001182489,-0.05475,0.5,False
12,0.0017740000002959277,-0.03709677419354839,0.5,False
13,0.002797999999984313,-0.025306122448979597,0.5,False
14,0.003570000000308937,-0.020793650793650795,0.5,False
15,0.0016000000000531145,-0.050227272727272725,0.4974609375,False
16,0.0004679999997279083,-0.129375,0.49875,False
17,0.0018150000000787259,-0.035151515151515156,0.5,False
18,0.0008689999999660358,-0.07133333333333333,0.49765625,False
19,0.000507999999626918,-0.11555555555555556,0.498125,False
20,0.001686000000063359,-0.041851851851851855,0.497734375,False
21,0.0012950000000273576,-0.05736842105263158,0.37284881591796876,False
22,0.0010919999999714491,-0.05736842105263158,0.49703125,False
23,0.0005679999999301799,-0.1045,0.1864244079589844,False
24,0.0016970000001492735,-0.03709677419354839,0.5,False
25,0.0010689999999158317,-0.06352941176470589,0.4956017875671387,False
26,0.0010229999998045969,-0.08791666666666666,0.25,False
27,0.0009509999999863794,-0.06352941176470589,0.498125,False
28,0.0009420000001227891,-0.06352941176470589,0.25,False
29,0.001180999999633059,-0.05238095238095238,0.49765625,False
30,0.003862999999910244,-0.020546875000000003,0.5,False
31,0.004790999999841006,-0.016845238095238097,0.5,False
32,0.0007350000000769796,-0.08153846153846155,0.49658111572265623,False
33,0.0027500000001055014,-0.026630434782608698,0.498125,False
34,0.0012820000001738663,-0.0482608695652174,0.4954486799240112,False
35,0.0012719999999717402,-0.0482608695652174,0.4959079125397063,False
36,0.0010000000002037268,-0.06027777777777778,0.25,False
37,0.00300199999992401,-0.024509803921568627,0.49530779495835303,False
38,0.004504999999880965,-0.017134146341463416,0.498125,False
39,0.009100999999645865,-0.01125786163522013,0.5,False
40,0.00821700000005876,-0.011909722222222226,0.25,False
41,0.002690000000256987,-0.027111111111111117,0.49519894503057005,False
42,0.0028170000000500295,-0.024509803921568627,0.5,False
43,0.004003000000011525,-0.019014084507042256,0.5,False
44,0.0031850000000304135,-0.022456140350877198,0.25,False
45,0.0019720000000233995,-0.03609375,0.49550087928771974,False
46,0.005071999999927357,-0.01617977528089888,0.5,False
47,0.0007340000001931912,-0.09545454545454546,0.4950726134367454,False
48,0.007430000000113068,0.00261363636363636,0.5,False
49,0.005432999999811727,-0.015934065934065936,0.5,False
50,0.0036039999999957217,-0.02007575757575758,0.5,False
51,0.0014430000001084409,-0.0482608695652174,0.248828125,False
52,0.0029420000000754953,0.017840909090909088,0.25,False
53,0.0017179999999825668,0.0352,0.21999999999999997,False
54,0.007929999999760184,-0.012316176470588238,0.4981640625,False
55,0.002640000000155851,0.016382978723404253,0.10999999999999999,False
56,0.003297000000202388,0.012033898305084743,0.05499999999999999,False
57,0.0016479999999319261,-0.04326923076923077,0.49509918128251523,False
58,0.0014509999996334955,0.0352,0.02749999999999997,False
59,0.0011090000002695888,0.04525,0.013749999999999984,False
60,0.0016829999999572465,0.03365384615384615,0.0068749999999999645,False
61,0.003117000000202097,-0.02342592592592593,0.0932122039794922,False
62,0.001698000000033062,0.0285,0.0034374999999999822,False
63,0.0018869999998969433,0.027419354838709678,0.0017187499999999911,False
64,0.0018230000000585278,0.027419354838709678,0.0008593749999999956,False
65,0.0075759999999718275,-0.012713178294573647,0.5,False
66,0.001623000000108732,-0.04326923076923077,0.5,False
67,0.0007869999999456923,-0.07607142857142857,0.4951438289178847,False
68,0.003757999999834283,-0.020546875000000003,0.24759947251528502,False
69,0.003228999999919324,-0.02186440677966102,0.4978125,False
70,0.0029489999997167615,0.013962264150943393,0.0004296874999999978,False
71,0.0038039999999455176,-0.025306122448979597,0.49765625,False
72,0.0022320000002764573,-0.050227272727272725,0.7462889385223388,False
73,0.004210999999941123,-0.028139534883720934,0.5,False
74,0.00782500000013897,-0.017756410256410258,0.5,False
75,0.004144999999880383,-0.027613636363636365,0.49601187526842533,False
76,0.00425100000029488,-0.028690476190476193,0.4966796875,False
77,0.0033610000000408036,-0.035151515151515156,0.4959163968185371,False
78,0.0013490000001183944,-0.08153846153846155,0.4958155143949523,False
79,0.04607499999974607,-0.0067548500881833545,0.49503038111978476,False
80,0.007367000000158441,-0.01581521739130435,0.497265625,False
81,0.015054999999847496,-0.0010433070866141536,0.00021484375000002665,False
82,0.004102000000330008,-0.01921428571428572,0.5,False
83,0.010714000000007218,-0.010182291666666671,0.49875,False
84,0.004459999999653519,-0.01759493670886076,0.999892578125,False
85,0.002587999999832391,0.016847826086956518,0.5000537109375001,False
86,0.00805400000035661,-0.01195804195804196,0.4984375,False
87,0.0033140000000457803,-0.021583333333333336,0.6862298583984375,False
88,0.0045939999999973224,0.007721518987341769,0.504110107421875,False
89,0.0053780000002916495,-0.01581521739130435,0.25,False
90,0.005180999999993219,0.00557894736842105,0.5049661378660931,False
91,0.006695999999919877,-0.013432203389830512,0.5,False
92,0.004797000000053231,-0.017756410256410258,0.4974609375,False
93,0.007630999999946653,0.0024999999999999966,0.3629592262748387,False
94,0.0032470000001012522,0.01232758620689655,0.4970335125027829,False
95,0.005672000000231492,-0.014950000000000003,0.4958865356445312,False
96,0.011551999999937834,0.0004918032786885208,0.5028120578598544,False
97,0.002379000000019005,0.025454545454545452,0.2514060289299272,False
98,0.006684000000404922,-0.013155737704918036,0.5,False
99,0.002645999999913329,0.015937499999999997,0.49699140386710555,False
100,0.002759000000423839,0.015510204081632652,0.4968748795587581,False
101,0.002790000000004511,0.016847826086956518,0.4888570829013824,False
102,0.0014909999999872525,0.03222222222222222,0.4225535619433828,False
103,0.004565000000184227,0.007256097560975607,0.5035321056622686,False
104,0.0014409999998861167,0.0352,0.47119734848276923,False
105,0.001536000000214699,-0.041851851851851855,0.25,False
106,0.002230000000054133,0.02216216216216216,0.493828656517942,False
107,0.0016560000003664754,0.0285,0.45906629523945064,False
108,0.004465999999865744,0.008223684210526314,0.496683415622099,False
109,0.004087999999683234,0.008399999999999998,0.5043700589838669,False
110,0.0018079999999827123,0.027419354838709678,0.4450058224282616,False
111,0.0028739999997924315,0.014705882352941175,0.4156161555013461,False
112,0.0012990000000172586,-0.050227272727272725,0.49559314362233375,False
113,0.0038640000002487795,0.010227272727272724,0.5038031489499339,False
114,0.0032699999997021223,0.011749999999999998,0.45970284577181053,False
115,0.0018060000002151355,0.02640625,0.4857323560144584,False
116,0.0017029999999067513,0.03365384615384615,0.3083996335054219,False
117,0.0038059999997130944,0.009565217391304346,0.4772822332290894,False
118,0.0021729999998569838,0.02216216216216216,0.4575938413115242,False
119,0.003701999999975669,0.010703124999999997,0.49874335919542667,False
120,0.0016319999999723223,0.036875,0.313278759698285,False
121,0.003967000000102416,0.01232758620689655,0.49608928766001953,False
122,0.0027770000001510198,0.015099999999999997,0.5045416413100416,False
123,0.0014340000002448505,0.03365384615384615,0.47126472685379217,False
124,0.0018300000001545413,0.0285,0.23563236342689609,False
125,0.0028760000000147556,0.014326923076923074,0.44445116734267237,False
126,0.0022939999998925487,0.018928571428571427,0.5014823514700545,False
127,0.0017619999998714775,0.03222222222222222,0.36197941135095285,False
128,0.002532000000428525,0.017840909090909088,0.43307158104870924,False
129,0.0019030000003112946,0.023714285714285712,0.46649467613993917,False
130,0.001984999999876891,0.023714285714285712,0.39035434574826844,False
131,0.0038140000001476437,0.009999999999999997,0.4287344932628501,False
132,0.002222000000074331,0.02076923076923077,0.47462248537545515,False
133,0.0039209999999911815,0.009565217391304346,0.4454410662688161,False
134,0.0017920000000231084,0.02640625,0.46985100837578925,False
135,0.0010469999997440027,0.04789473684210527,0.302444128140921,False
136,0.004946000000018103,0.0064204545454545426,0.47443761865662787,False
137,0.0031140000000959844,0.012946428571428569,0.48764259409400956,False
138,0.002856999999949039,0.015510204081632652,0.5042271878872784,False
139,0.0013199999998505518,0.04285714285714286,0.31533519545772937,False
140,0.0023519999999734864,0.018928571428571427,0.4874907283502301,False
141,0.003315999999813357,0.012631578947368419,0.4987653778134277,False
142,0.003088999999818043,0.02144736842105263,0.46540140417071996,False
143,0.0033389999998689746,0.013272727272727271,0.5016966415222268,False
144,0.007266000000072381,0.0027906976744186012,0.5049450203362326,False
145,0.0015149999999266583,0.0352,0.31560438262608725,False
146,0.0015940000002956367,0.030892857142857142,0.47893076145788055,False
147,0.0029389999999693828,0.013962264150943393,0.4647310186738942,False
148,0.0005149999997229315,-0.11555555555555556,0.37296875,False
149,0.00211699999999837,0.024558823529411765,0.4187367431886434,False
150,0.0028529999999591382,0.014705882352941175,0.5030756585865181,False
151,0.0036110000000917353,0.011209677419354837,0.5030947383423684,False
152,0.0016669999999976426,0.030892857142857142,0.42480600352681996,False
153,0.01140499999974054,7.57575757575719e-05,0.5049733876452768,False
154,0.002403999999842199,0.017840909090909088,0.4856994665147343,False
155,0.003404000000045926,0.012033898305084743,0.46648261337840224,False
156,0.003376000000116619,0.011209677419354837,0.4687245933672658,False
157,0.0039779999997335835,0.009154929577464785,0.4907448680786523,False
158,0.0024470000003020687,0.017333333333333333,0.5023978578588417,False
159,0.0019659999998111743,0.022916666666666665,0.25119892892942086,False
160,0.0021099999999023566,0.023714285714285712,0.3316353667481744,False
161,0.0018020000002252345,0.027419354838709678,0.4754511146405606,False
162,0.0010780000002341694,0.04789473684210527,0.3045441679902102,False
163,0.0030459999998129206,0.012946428571428569,0.48473959878673256,False
164,0.0027420000001256994,0.018928571428571427,0.3942028841190764,False
165,0.002908999999817752,0.013611111111111109,0.5002172714077624,False
166,0.0008280000001832377,-0.07133333333333333,0.49656276670800015,False
167,0.004468000000088068,0.007884615384615382,0.5045785495211398,False
168,0.004633000000012544,0.00805194805194805,0.49927169247137987,False
169,0.003922000000329717,0.009357142857142854,0.45955066696919383,False
170,0.0009529999997539562,0.054117647058823534,0.22977533348459694,False
171,0.005723999999645457,0.005468749999999997,0.45656887939627727,False
172,0.0012219999998706044,0.04068181818181818,0.29746332977360396,False
173,0.001370000000406435,0.0352,0.3922744720930897,False
174,0.0045070000001032895,0.00805194805194805,0.4884934982847981,False
175,0.002448000000185857,0.017333333333333333,0.5017326211113007,False
176,0.0030339999998432177,0.014705882352941175,0.4989265799691409,False
177,0.0029039999999440624,0.015099999999999997,0.39397601463198306,False
178,0.0021200000001044828,0.02144736842105263,0.4013224036456918,False
179,0.002799000000322849,0.015510204081632652,0.4085218906538726,False
180,0.001570999999785272,0.030892857142857142,0.4748921365705876,False
181,0.002565000000231521,0.016382978723404253,0.43901288338906175,False
182,0.0032089999999698193,0.013272727272727271,0.4783979890485327,False
183,0.002793999999994412,0.015099999999999997,0.4922267881135768,False
184,0.008759000000281958,0.0014012738853503147,0.5047552935406989,False
185,0.003432999999859021,0.012631578947368419,0.5048098907006908,False
186,0.003980000000410655,0.014326923076923074,0.31555370901275903,False
187,0.0021440000000438886,0.02076923076923077,0.15777685450637952,False
188,0.0036119999999755237,0.01095238095238095,0.495701864830896,False
189,0.007239000000026863,0.0028515624999999965,0.5026432325190674,False
190,0.0035249999996267434,0.011209677419354837,0.4247345738946181,False
191,0.0025059999998120475,0.017333333333333333,0.3403940989078613,False
192,0.0030299999998533167,0.013272727272727271,0.501513216035592,False
193,0.002581000000191125,0.01951219512195122,0.48894673616357903,False
194,0.0030050000000301225,0.017333333333333333,0.48507615239005764,False
195,0.0032009999999900174,0.01232758620689655,0.5012190486093939,False
196,0.0014080000000831205,0.03869565217391304,0.4377433005365381,False
197,0.0023719999999229913,0.018928571428571427,0.4734940677264472,False
198,0.0009299999996983388,0.0578125,0.3038102753974177,False
199,0.0015900000003057357,0.03222222222222222,0.35432049986408093,False
200,0.0011129999998047424,0.04525,0.1771602499320405,False
201,0.0013810000000376021,0.0352,0.08858012496602025,False
202,0.001303999999890948,0.04068181818181818,0.04429006248301015,False
203,0.0018909999998868443,0.027419354838709678,0.1428587734311288,False
204,0.0012749999996231054,0.03869565217391304,0.32208739752062876,False
205,0.005674999999882857,0.005049999999999996,0.5019743354284928,False
206,0.0008419999999205174,0.062000000000000006,0.31449037578568484,False
207,0.0020490000001700537,0.024558823529411765,0.435230224863571,False
208,0.004100999999991473,0.00895833333333333,0.4890311342472434,False
209,0.0015459999999620777,0.030892857142857142,0.43770663412971683,False
210,0.0036569999997482228,0.010227272727272724,0.5037900909637196,False
211,0.005494999999882566,0.005691489361702124,0.4735755023854046,False
