steps,time,reward,delta,converged
1,0.0011359999998603598,-0.07133333333333333,0.10003327336602141,False
2,0.000495000000228174,-0.129375,0.1000224388233461,False
3,0.001912000000174885,-0.03709677419354839,0.10002659798519616,False
4,0.003907999999682943,-0.020793650793650795,0.10006985130849677,False
5,0.006631999999626714,-0.021583333333333336,0.09998249128049758,False
6,0.0013730000000578002,-0.04645833333333333,0.10000296430242908,False
7,0.0019619999998212734,-0.03342857142857143,0.09996543399432306,False
8,0.0026619999998729327,-0.03263888888888889,0.09999960733138447,False
9,0.0034880000002885936,-0.028690476190476193,0.09996797225018657,False
10,0.002077999999983149,-0.035151515151515156,0.09998990028831685,False
11,0.0014670000000478467,-0.04645833333333333,0.10006412211458349,False
12,0.010579000000234373,-0.016845238095238097,0.09998374315341935,False
13,0.00793999999996231,-0.013883928571428575,0.09989237027714828,False
14,0.0026150000003326568,-0.03118421052631579,0.10005064746197544,False
15,0.001435000000128639,-0.0482608695652174,0.10005848345101176,False
16,0.0017220000004272151,-0.03816666666666667,0.09996296188852317,False
17,0.0021780000001854205,-0.030512820512820518,0.0999398824917693,False
18,0.0014379999997800041,-0.04326923076923077,0.09006286617764708,False
19,0.0022490000001198496,-0.029268292682926834,0.09989563357601866,False
20,0.004883999999947264,-0.01605555555555556,0.0999791394102874,False
21,0.0045110000000931905,-0.0174375,0.09993564438386464,False
22,0.004331999999976688,-0.017922077922077926,0.09969931511270622,False
23,0.0022450000001299486,-0.029875000000000002,0.10005759631514935,False
24,0.009387000000060652,-0.01092261904761905,0.10001472304691326,False
25,0.0028900000002067827,-0.024900000000000002,0.10003368336577823,False
26,0.002820000000156142,-0.024509803921568627,0.09963670967826725,False
27,0.0005670000000463915,-0.1045,0.09985540575443694,False
28,0.001483999999891239,-0.041851851851851855,0.09956127849261925,False
29,0.0019240000001445878,-0.03342857142857143,0.09989228588692073,False
30,0.0033220000000255823,-0.021583333333333336,0.10000734453201306,False
31,0.0014020000003256428,-0.044800000000000006,0.09948862119765675,False
32,0.006359999999858701,-0.013652173913043481,0.09974950985341922,False
33,0.0014249999999265128,-0.04326923076923077,0.09957070838023874,False
34,0.0018459999996593979,-0.03426470588235294,0.08103453421328959,False
35,0.004874000000199885,-0.016569767441860467,0.09996704433170236,False
36,0.006288999999924272,-0.013883928571428575,0.0997875307604511,False
37,0.0014479999999821302,-0.04326923076923077,0.09931879237340657,False
38,0.0028859999997621344,-0.025729166666666668,0.08999091025948518,False
39,0.003302999999959866,-0.02186440677966102,0.09999939831335736,False
40,0.005447999999887543,-0.01525773195876289,0.0997535997729338,False
41,0.0022069999999985157,-0.029875000000000002,0.09933728315547415,False
42,0.0028090000000702275,-0.027111111111111117,0.09996643470646069,False
43,0.0029100000001562876,-0.027111111111111117,0.09947264782130354,False
44,0.010262000000238913,-0.01046703296703297,0.09987487269943268,False
45,0.004306000000269705,-0.018266666666666667,0.09993376273925571,False
