episode,length,time,reward,delta
0,32.0,0.0020190000000184227,-1.1600000000000001,-1.0
1,32.0,0.002073999999993248,-1.1600000000000001,-1.0
2,58.0,0.006084999999984575,-1.29,-1.0
3,8.0,0.0009599999998499698,-1.04,-0.5
4,38.0,0.004437000000052649,-1.1900000000000002,-0.9975
5,13.0,0.0008299999999508145,-1.065,-0.5
6,31.0,0.0017969999998967978,-1.155,-1.0
7,5.0,0.0009860000000116997,-1.025,-1.0
8,14.0,0.0013410000001385924,-1.07,-0.25
9,14.0,0.0031490000001213048,-1.07,-0.5
10,31.0,0.00221800000008443,-1.155,-1.0
11,44.0,0.0027600000003076275,-1.2200000000000002,-1.0
12,14.0,0.0014040000000932196,-1.07,-0.125
13,27.0,0.005666999999903055,-1.135,-1.0
14,26.0,0.0036939999999958673,-1.1300000000000001,-0.9975
15,35.0,0.0027239999999437714,-1.175,-0.9939375
16,4.0,0.0002929999996013066,-1.02,-0.25
17,39.0,0.0024610000000393484,-1.195,-1.0
18,30.0,0.002536999999847467,-1.1500000000000001,-0.9975
19,54.0,0.003485000000182481,-1.27,-1.0
20,6.0,0.0005449999998745625,-1.03,-0.125
21,21.0,0.0012299999998504063,-1.105,-0.996375
22,23.0,0.0013239999998404528,-1.115,-0.5
23,37.0,0.0021600000000034925,-1.185,-0.995125
24,13.0,0.0008219999999710126,-1.065,-0.52678125
25,21.0,0.0012069999997947889,-1.105,-0.5
26,57.0,0.005040000000008149,-1.2850000000000001,-1.0
27,13.0,0.0010480000000825385,-1.065,-0.5
28,18.0,0.0011530000001584995,-1.09,-0.49875
29,37.0,0.002201000000241038,-1.185,-1.0
30,16.0,0.0012719999999717402,-1.08,-1.0
31,17.0,0.0013640000001942099,-1.085,-0.99428125
32,32.0,0.001918999999816151,-1.1600000000000001,-1.0
33,6.0,0.0005099999998492422,-1.03,-0.74586875
34,20.0,0.0011979999999311985,-1.1,-0.9958125
35,13.0,0.0014090000004216563,-1.065,-0.5247250646484375
36,4.0,0.0003209999999853608,-1.02,-0.263390625
37,19.0,0.0012670000000980508,-1.095,-0.995125
38,16.0,0.0009440000003451132,-1.08,-0.9975
39,35.0,0.0019659999998111743,-1.175,-0.98834734375
40,19.0,0.001261999999769614,-1.095,-0.9975
41,13.0,0.0007789999999658903,-1.065,-1.0
42,18.0,0.0010419999998703133,-1.09,-0.74515625
43,31.0,0.0018000000000029104,-1.155,-1.0
44,14.0,0.0008729999999559368,-1.07,-0.9862883549804687
45,42.0,0.003330000000005384,-1.2100000000000002,-1.0
46,14.0,0.0008569999999963329,-1.07,-0.9928125
47,12.0,0.0007260000002133893,-1.06,-0.9851646834472656
48,61.0,0.003537999999934982,-1.3050000000000002,-0.9805232354455559
49,30.0,0.0016960000002654851,-1.1500000000000001,-1.0
50,26.0,0.0014790000000175496,-1.1300000000000001,-0.5
51,45.0,0.0028250000000298314,-1.225,-0.7458125
52,5.0,0.00035299999990456854,-1.025,-0.4925823417236328
53,35.0,0.003372000000126718,-1.175,-1.0
54,22.0,0.001847999999881722,-1.11,-0.372578125
55,21.0,0.0012079999996785773,-1.105,-0.1316953125
56,25.0,0.0014710000000377477,-1.125,-0.5
57,8.0,0.0005220000002736924,-1.04,-0.9786964529379021
58,19.0,0.001101999999718828,-1.095,-0.7419925987890625
59,23.0,0.0015029999999569554,-1.115,-1.0
60,68.0,0.00412400000004709,-1.3400000000000003,-1.0
61,53.0,0.004299000000173692,-1.2650000000000001,-0.9945
62,24.0,0.0013850000000275031,-1.12,-0.7987318804458765
63,17.0,0.0010729999999057327,-1.085,-0.99053484375
64,53.0,0.0029429999999592837,-1.2650000000000001,-1.0
65,26.0,0.0015269999998963613,-1.1300000000000001,-0.9975
66,30.0,0.0016949999999269494,-1.1500000000000001,-1.0
67,39.0,0.00355600000011691,-1.195,-0.9975
68,76.0,0.004241000000092754,-1.3800000000000003,-0.5
69,23.0,0.0014479999999821302,0.885,1.0025
70,57.0,0.0033929999999600113,-1.2850000000000001,-0.39936594022293825
71,35.0,0.0028430000002117595,-1.175,-0.9794174596629093
72,14.0,0.0015640000001440058,-1.07,-0.1862890625
73,46.0,0.003161999999974796,-1.2300000000000002,-1.0
74,40.0,0.002268000000185566,-1.2000000000000002,-0.5
75,13.0,0.0007820000000720029,-1.065,-0.8573433565481193
76,57.0,0.0031570000001011067,-1.2850000000000001,-0.9857198273242187
77,106.0,0.006657999999788444,0.46999999999999964,0.8319977775616021
78,68.0,0.0037750000001324224,-1.3400000000000003,-1.0
79,37.0,0.0021570000003521272,-1.185,-0.25
80,46.0,0.0027929999996558763,0.7699999999999999,0.6794786994253271
81,52.0,0.0029369999997470586,0.7399999999999999,0.47148826121190024
82,134.0,0.011263000000326429,0.3299999999999995,0.38678350527936267
83,30.0,0.00253500000007989,0.85,0.5034967683671465
84,6.0,0.0007270000000971777,-1.03,-0.06584765625
85,61.0,0.005565999999816995,0.6949999999999998,0.5917433844937392
86,46.0,0.003193999999894004,-1.2300000000000002,-0.9706784987048578
87,43.0,0.0031770000000506116,-1.215,-1.5193568066296501
88,39.0,0.002377999999680469,0.8049999999999999,0.3335781076345261
89,30.0,0.0020850000000791624,0.85,0.2529021210700798
90,67.0,0.004981999999927211,-1.3350000000000002,-1.222811425014279
91,26.0,0.0017170000000987784,0.87,0.6601675456676371
92,62.0,0.004069000000072265,-1.31,-0.9975
93,108.0,0.007931999999982509,0.45999999999999963,1.75
94,31.0,0.0017480000001341978,-1.155,-0.5
95,47.0,0.0027420000001256994,-1.235,-0.19968297011146907
96,34.0,0.0019450000004326284,-1.1700000000000002,-0.49875
97,22.0,0.0014120000000730215,-1.11,-0.801492043526828
98,185.0,0.011790000000019063,-1.9250000000000007,-1.0896093943440341
99,114.0,0.0065919999997277046,-1.5700000000000003,-1.125
100,267.0,0.01602099999990969,-2.3349999999999937,-0.249375
101,13.0,0.0007830000004105386,-1.065,-0.25
102,38.0,0.004136000000016793,0.8099999999999999,0.9520156453242598
103,17.0,0.0010080000001835288,-1.085,-0.12468750000000006
104,33.0,0.001886000000013155,-1.165,-0.5625
105,105.0,0.005901999999878171,0.47499999999999964,0.5824797841071964
106,36.0,0.0021339999998417625,0.82,0.7372945484196474
107,69.0,0.0046830000001136796,0.6549999999999998,0.7466275942980811
108,25.0,0.0014349999996738916,0.875,0.6235189200843956
109,36.0,0.002139000000170199,0.82,0.5602361425861244
110,22.0,0.001255000000128348,0.89,0.5392445988155881
111,21.0,0.0012040000001434237,0.895,0.26962229940779403
112,33.0,0.0018410000002404558,-1.165,-0.746375
113,41.0,0.003062000000227272,0.7949999999999999,0.6947771788442978
114,117.0,0.0077639999999519205,0.4149999999999996,1.6268125
115,24.0,0.0014309999996839906,0.88,0.81340625
116,23.0,0.0013229999999566644,0.885,0.40670312499999994
117,13.0,0.0007749999999759893,0.935,0.20335156249999997
118,18.0,0.001228999999966618,0.91,0.10167578124999999
119,18.0,0.0013119999998707499,0.91,0.05083789062499999
120,17.0,0.0018530000002101588,0.915,0.025418945312499996
121,36.0,0.0020309999999881256,0.82,0.06457399902343752
122,19.0,0.0012120000001232256,0.905,0.03228699951171876
123,13.0,0.0007749999999759893,0.935,0.01614349975585938
124,19.0,0.0012609999998858257,-1.095,-1.741995156435118
125,17.0,0.000998999999865191,-1.085,-1.9919282501220703
126,30.0,0.0017410000000381842,0.85,0.816427944228371
127,32.0,0.00200700000004872,0.84,0.5533982056681133
128,29.0,0.0017290000000684813,0.855,0.35209594030773605
129,20.0,0.00171600000021499,0.9,0.2197455716461746
130,50.0,0.0027800000002571323,0.7499999999999999,0.5947360938228702
131,49.0,0.0028879999999844586,0.7549999999999999,0.5184819774043747
