episode,length,time,reward,delta
0,18.0,0.0012160000001131266,-1.09,-1.0
1,26.0,0.001592999999957101,-1.1300000000000001,-1.0
2,16.0,0.0010349999997742998,-1.08,-1.0
3,52.0,0.0029380000000855944,-1.2600000000000002,-1.0
4,19.0,0.0010969999998451385,-1.095,-1.0
5,21.0,0.0014750000000276486,-1.105,-1.0
6,5.0,0.0003449999999247666,-1.025,-0.30000000000000004
7,9.0,0.0005630000000564905,-1.045,-1.0
8,20.0,0.002013999999689986,-1.1,-1.0
9,34.0,0.0022990000002209854,-1.1700000000000002,-0.30000000000000004
10,38.0,0.0021560000000135915,-1.1900000000000002,-0.30000000000000004
11,17.0,0.0010489999999663269,-1.085,-1.0
12,13.0,0.0008330000000569271,-1.065,-0.09000000000000008
13,30.0,0.0017450000000280852,-1.1500000000000001,-1.0
14,25.0,0.0014300000002549496,-1.125,-1.0
15,25.0,0.0016430000000582368,-1.125,-1.0
16,31.0,0.003255000000081054,-1.155,-0.9944
17,37.0,0.0028459999998631247,-1.185,-0.7221513485000001
18,10.0,0.0007360000004155154,-1.05,-0.9965
19,21.0,0.0014729999998053245,-1.105,-0.30000000000000004
20,20.0,0.0012179999998807034,-1.1,-1.0
21,29.0,0.0018949999998767453,-1.145,-0.30000000000000004
22,10.0,0.0006239999997887935,-1.05,-1.0
23,23.0,0.0014140000002953457,-1.115,-1.0
24,16.0,0.001044999999976426,-1.08,-0.99545
25,85.0,0.005558999999720982,-1.4250000000000003,-0.30000000000000004
26,36.0,0.002181000000291533,-1.1800000000000002,-1.0
27,14.0,0.0008370000000468281,-1.07,-0.99316456008065
28,78.0,0.005398999999670195,-1.3900000000000001,-0.30000000000000004
29,65.0,0.0054570000002058805,-1.3250000000000002,-0.9928847269606104
30,81.0,0.004648999999972148,-1.4050000000000002,-0.9928836869700288
31,60.0,0.0057160000001204025,-1.3000000000000003,-0.30000000000000004
32,46.0,0.004193000000213942,-1.2300000000000002,-1.0
33,53.0,0.0034729999997580308,-1.2650000000000001,-1.0
34,55.0,0.0033370000001013977,-1.2750000000000001,-0.30000000000000004
35,42.0,0.0023629999996046536,-1.2100000000000002,-0.09000000000000008
36,19.0,0.001326000000062777,-1.095,-0.09000000000000008
37,5.0,0.0004229999999552092,-1.025,-0.30000000000000004
38,81.0,0.005539000000226224,-1.4050000000000002,-1.0
39,22.0,0.0012679999999818392,0.89,1.0
40,12.0,0.0009900000000016007,-1.06,-0.9928740642715378
41,18.0,0.001205000000027212,-1.09,-0.09000000000000008
42,22.0,0.001265999999759515,-1.11,-0.027000000000000024
43,14.0,0.0008290000000670261,-1.07,-0.027000000000000024
44,45.0,0.0027229999996052356,-1.225,-1.0
45,42.0,0.003881000000092172,0.7899999999999999,0.30000000000000004
46,17.0,0.0011490000001685985,-1.085,-0.9928608821808791
47,18.0,0.0010549999997238046,-1.09,-0.9928641161200321
48,52.0,0.0030399999996006954,-1.2600000000000002,-0.09000000000000008
49,52.0,0.0030190000002221495,-1.2600000000000002,-1.0
50,21.0,0.0015149999999266583,-1.105,-0.9929828714084079
51,83.0,0.005928000000039901,-1.4150000000000003,-0.9928584117058329
52,32.0,0.0018829999999070424,-1.1600000000000001,-0.9928761815436135
53,16.0,0.0010529999999562278,-1.08,-0.027000000000000024
54,43.0,0.002407000000403059,-1.215,-1.0
55,45.0,0.0027460000001156004,0.7749999999999999,0.09000000000000008
56,25.0,0.0014430000001084409,-1.125,-0.9928582653529354
57,87.0,0.00624100000004546,-1.4350000000000003,-0.9950090799027078
58,86.0,0.005139000000326632,-1.4300000000000002,-1.0
59,30.0,0.0017119999997703417,0.85,0.027000000000000024
60,87.0,0.00664199999982884,0.5649999999999997,0.49763099999999993
61,14.0,0.0008349999998245039,-1.07,-0.09000000000000008
62,47.0,0.003165999999964697,0.7649999999999999,0.14928929999999996
63,28.0,0.0018049999998765998,-1.1400000000000001,-1.0
64,31.0,0.0017470000002504094,0.845,0.5163412628999999
65,39.0,0.002316999999948166,0.8049999999999999,0.15490237887000013
66,19.0,0.0014970000001994777,-1.095,-1.2149146085471314
67,17.0,0.0011730000001080043,-1.085,-0.298635
68,29.0,0.0017010000001391745,-1.145,-0.99545
69,65.0,0.0041919999998754065,-1.3250000000000002,-0.298635
70,36.0,0.002247999999781314,-1.1800000000000002,-0.9933082415
71,23.0,0.0014219999998204003,-1.115,-0.987899345
72,28.0,0.0016029999997044797,0.86,0.046470713661000085
73,24.0,0.0018119999999726133,0.88,0.01394121409830007
74,80.0,0.005191000000195345,-1.4000000000000004,-0.9941039780887311
75,32.0,0.0019199999996999395,-1.1600000000000001,-1.016703099257885
76,17.0,0.0009960000002138258,-1.085,-1.99581763577051
77,41.0,0.0023300000002564047,-1.205,-0.08959050000000002
78,36.0,0.0025220000002263987,-1.1800000000000002,-0.9933810600007985
79,60.0,0.004790999999841006,-1.3000000000000003,-0.9928983901680716
80,30.0,0.0019409999999879801,-1.1500000000000001,-0.9965
81,110.0,0.0062239999997473205,-1.5500000000000003,-0.703828145
82,73.0,0.005403000000114844,-1.3650000000000002,-0.7865167400933775
83,31.0,0.0019959999999628053,-1.155,-0.9928575471850312
84,59.0,0.0038540000000466534,-1.2950000000000002,-0.9931482137470745
85,53.0,0.002955999999812775,-1.2650000000000001,-1.0
86,48.0,0.003364000000146916,0.7599999999999999,1.0071343541125837
87,53.0,0.003727999999682652,0.7349999999999999,0.9917577246705572
88,55.0,0.0036580000000867585,-1.2750000000000001,-0.992857239633586
89,75.0,0.004418999999870721,0.6249999999999998,0.762814650593565
90,97.0,0.0066920000003847235,0.5149999999999997,1.0007170673345906
91,142.0,0.008504999999786378,0.2899999999999995,0.9133681859097003
92,63.0,0.004902000000129192,0.6849999999999998,1.007027087497421
93,86.0,0.0049760000001697335,0.5699999999999997,1.0068845010070233
94,87.0,0.005060999999841442,0.5649999999999997,0.9136136207829249
95,41.0,0.003321000000141794,0.7949999999999999,1.0005643094578056
96,27.0,0.002715000000080181,-1.135,-0.995135
97,24.0,0.0015069999999468564,0.88,0.8232590330669926
98,77.0,0.004562000000078115,0.6149999999999998,0.8573120165295673
99,69.0,0.004136000000016793,0.6549999999999998,1.401254709268847
100,42.0,0.0030199999996511906,-1.2100000000000002,-0.99392536745
101,32.0,0.001821000000290951,0.84,0.7078919705181337
102,71.0,0.004263000000264583,0.6449999999999998,0.21236759115544013
103,55.0,0.003101999999671534,0.7249999999999999,0.06371027734663204
104,33.0,0.0019560000000637956,0.835,0.019113083203989634
105,25.0,0.0023609999998370768,-1.125,-1.9942660750388033
