step,reward,mean,median,std,max,min
0,0.011475409836065573,0.011475409836065573,0.011475409836065573,0.0,0.011475409836065573,0.011475409836065573
1,0.050833333333333335,0.031154371584699456,0.031154371584699456,0.01967896174863388,0.050833333333333335,0.011475409836065573
2,0.03869565217391304,0.033668131781103984,0.03869565217391304,0.016456376808181454,0.050833333333333335,0.011475409836065573
3,0.01175,0.02818859883582799,0.025222826086956522,0.01712264866002729,0.050833333333333335,0.011475409836065573
4,0.01951219512195122,0.026453318093052635,0.01951219512195122,0.01570327592360191,0.050833333333333335,0.011475409836065573
5,0.025454545454545452,0.026286855986634772,0.022483370288248337,0.014339895761185932,0.050833333333333335,0.011475409836065573
6,0.020124999999999997,0.025406590845686947,0.020124999999999997,0.013450119833887412,0.050833333333333335,0.011475409836065573
7,-0.013291666666666667,0.020569308656642745,0.019818597560975607,0.017946799183637174,0.050833333333333335,-0.013291666666666667
8,0.015937499999999997,0.020054663250349106,0.01951219512195122,0.016982902251271484,0.050833333333333335,-0.013291666666666667
9,0.006823529411764707,0.018731549866490664,0.017724847560975608,0.016593153203280135,0.050833333333333335,-0.013291666666666667
10,0.02076923076923077,0.018916793584921585,0.01951219512195122,0.015831791973888402,0.050833333333333335,-0.013291666666666667
11,0.01175,0.018319560786178118,0.017724847560975608,0.015286662744168483,0.050833333333333335,-0.013291666666666667
12,0.025454545454545452,0.018868405760667915,0.01951219512195122,0.014809499809729527,0.050833333333333335,-0.013291666666666667
13,0.017840909090909088,0.018795013141399426,0.018676552106430155,0.014273244297139134,0.050833333333333335,-0.013291666666666667
14,0.0352,0.0198886789319728,0.01951219512195122,0.014383645943988398,0.050833333333333335,-0.013291666666666667
15,0.025454545454545452,0.020236545589633587,0.019818597560975607,0.01399192121903098,0.050833333333333335,-0.013291666666666667
16,0.04789473684210527,0.021863498016249566,0.020124999999999997,0.015053548990144158,0.050833333333333335,-0.013291666666666667
17,0.030892857142857142,0.022365129078838877,0.020447115384615383,0.01477490111191097,0.050833333333333335,-0.013291666666666667
18,0.030892857142857142,0.022813956871681945,0.02076923076923077,0.01450635671220029,0.050833333333333335,-0.013291666666666667
19,0.0151,0.02242825902809785,0.020447115384615383,0.014238650199821665,0.050833333333333335,-0.013291666666666667
20,0.04789473684210527,0.023640948447812487,0.02076923076923077,0.01491634091845411,0.050833333333333335,-0.013291666666666667
21,0.017333333333333333,0.02335423866988162,0.020447115384615383,0.014632497002795739,0.050833333333333335,-0.013291666666666667
22,0.0285,0.023577967423365022,0.02076923076923077,0.01434928707925878,0.050833333333333335,-0.013291666666666667
23,0.0010909090909090916,0.022641006659512696,0.020447115384615383,0.01474836885585984,0.050833333333333335,-0.013291666666666667
24,0.015510204081632653,0.022355774556397492,0.020124999999999997,0.014517795459907029,0.050833333333333335,-0.013291666666666667
25,0.0285,0.02259209091961297,0.020447115384615383,0.01428482135625438,0.050833333333333335,-0.013291666666666667
26,0.04285714285714286,0.023342648398780745,0.02076923076923077,0.014530837444215714,0.050833333333333335,-0.013291666666666667
27,0.050833333333333335,0.02432445857501476,0.02311188811188811,0.015153581045848099,0.050833333333333335,-0.013291666666666667
28,0.050833333333333335,0.025238557704611954,0.025454545454545452,0.015655953169779427,0.050833333333333335,-0.013291666666666667
29,0.005151515151515152,0.024568989619508725,0.02311188811188811,0.015809487505806682,0.050833333333333335,-0.013291666666666667
30,0.016382978723404256,0.024304924751892453,0.02076923076923077,0.015619514254967666,0.050833333333333335,-0.013291666666666667
31,0.00304,0.02364039585339582,0.020447115384615383,0.015812487015880977,0.050833333333333335,-0.013291666666666667
32,0.0285,0.0237876565851111,0.02076923076923077,0.0155933280056958,0.050833333333333335,-0.013291666666666667
33,0.027419354838709678,0.023894471239628706,0.02311188811188811,0.015374552406002398,0.050833333333333335,-0.013291666666666667
34,0.0667857142857143,0.025119935326659723,0.025454545454545452,0.016753601190127428,0.0667857142857143,-0.013291666666666667
