episode,length,time,reward,delta
0,33.0,0.0024429999998574203,-1.165,-1.0
1,20.0,0.0025030000001606822,-1.1,-1.0
2,39.0,0.0027969999996457773,-1.195,-1.0
3,76.0,0.008268999999927473,-1.3800000000000003,-1.0
4,7.0,0.00045200000022305176,-1.035,-1.0
5,14.0,0.0014000000001033186,-1.07,-1.0
6,36.0,0.005940000000009604,-1.1800000000000002,-1.0
7,41.0,0.003355999999712367,-1.205,-0.5
8,16.0,0.0010569999999461288,-1.08,-0.5
9,28.0,0.002130000000306609,-1.1400000000000001,-1.0
10,33.0,0.006300000000010186,-1.165,-0.995375
11,11.0,0.0020400000003064633,-1.055,-0.5
12,27.0,0.001702000000022963,-1.135,-1.0
13,13.0,0.0007769999997435661,-1.065,-0.9906134375
14,21.0,0.0012660000002142624,-1.105,-1.0
15,7.0,0.0005720000003748282,-1.035,-0.99164296875
16,30.0,0.0028760000000147556,-1.1500000000000001,-0.9975
17,17.0,0.0019780000002356246,-1.085,-0.99559140625
18,20.0,0.0011730000001080043,-1.1,-0.5
19,37.0,0.002251999999771215,-1.185,-1.0
20,18.0,0.0011849999996229599,-1.09,-0.99588125
21,31.0,0.0017490000000179862,-1.155,-0.5
22,17.0,0.00114800000028481,-1.085,-1.0
23,39.0,0.0023780000001352164,-1.195,-0.5
24,15.0,0.0012400000000525324,-1.075,-0.6225
25,12.0,0.0007989999999153952,-1.06,-0.9936444921875
26,24.0,0.0013720000001740118,-1.12,-1.0
27,20.0,0.0011469999999462743,-1.1,-0.9898655296875
28,13.0,0.0008159999997587875,-1.065,-0.5
29,33.0,0.001908000000184984,-1.165,-0.31125
30,25.0,0.0014160000000629225,-1.125,-1.0
31,26.0,0.0014989999999670545,-1.1300000000000001,-0.9915428037109375
32,12.0,0.0007169999998950516,-1.06,-0.991913837890625
33,19.0,0.0010949999996228144,-1.095,-0.49582148437499995
34,22.0,0.0013519999997697596,-1.11,-1.0
35,37.0,0.0033950000001823355,-1.185,-0.5
36,15.0,0.0008870000001479639,-1.075,-0.9975
37,62.0,0.003673000000162574,-1.31,-1.0
38,36.0,0.0021809999998367857,-1.1800000000000002,-0.990728421875
39,33.0,0.0019259999999121646,-1.165,-0.9901991640625
40,44.0,0.002621999999973923,-1.2200000000000002,-0.25
41,12.0,0.0008620000003247696,-1.06,-0.995375
42,55.0,0.004179999999905704,-1.2750000000000001,-0.99625
43,52.0,0.0030480000000352447,-1.2600000000000002,-0.7475
44,38.0,0.002304999999978463,-1.1900000000000002,-0.7475
45,14.0,0.0008699999998498242,-1.07,-0.155625
46,32.0,0.0018009999998866988,-1.1600000000000001,-1.0
47,69.0,0.0050149999997302075,-1.3450000000000002,-1.0
48,24.0,0.0013759999997091654,-1.12,-0.37375
49,38.0,0.002167000000099506,-1.1900000000000002,-0.25
50,56.0,0.003355999999712367,-1.2800000000000002,-0.9913766904296875
51,64.0,0.0037950000000819273,-1.3200000000000003,-0.9895293550559908
52,55.0,0.0047179999996842525,-1.2750000000000001,-0.9975
53,18.0,0.001558999999815569,-1.09,-0.125
54,37.0,0.0021219999998720596,-1.185,-0.9975
55,83.0,0.004703000000063184,0.5849999999999997,1.0
56,10.0,0.0006149999999252032,-1.05,-0.186875
57,72.0,0.005376999999953114,-1.3600000000000003,-0.07781250000000006
58,56.0,0.0030959999999140564,-1.2800000000000002,-0.9961875
59,16.0,0.001055000000178552,-1.08,-0.09343750000000006
60,54.0,0.0029770000001008157,0.7299999999999999,0.5
61,34.0,0.001955000000180007,-1.1700000000000002,-0.986332180921279
62,20.0,0.001150000000052387,-1.1,-0.74569375
63,23.0,0.0015450000000782893,0.885,0.25
64,173.0,0.01103400000010879,0.13499999999999934,0.125
65,20.0,0.001348000000234606,0.9,0.0625
66,10.0,0.0006130000001576263,-1.05,-0.03890625000000003
67,31.0,0.002532999999857566,0.845,0.03125
68,121.0,0.0073579999998401036,0.3949999999999996,0.015625
69,60.0,0.0033169999996971455,0.6999999999999998,0.0078125
70,21.0,0.0013490000001183944,0.895,0.00390625
71,37.0,0.00228400000014517,0.815,0.001953125
72,26.0,0.002160999999887281,-1.1300000000000001,-1.9990234375
73,28.0,0.0015930000004118483,-1.1400000000000001,-0.5
74,166.0,0.009285000000090804,-1.8300000000000005,-1.4339498291015624
75,37.0,0.00272499999982756,-1.185,-0.5
76,34.0,0.00250899999991816,-1.1700000000000002,-1.0227065441061782
77,30.0,0.001742999999805761,0.85,0.9703683692458734
78,59.0,0.0032919999998739513,0.7049999999999998,0.8718427260855066
79,55.0,0.003139999999802967,-1.2750000000000001,-0.25
80,41.0,0.0026930000003630994,0.7949999999999999,0.9314871991607975
81,114.0,0.008393999999952939,0.4299999999999996,0.9753626197922078
82,38.0,0.002395999999862397,-1.1900000000000002,-1.0
83,30.0,0.001758999999765365,0.85,0.5670291134116884
84,64.0,0.003553999999894586,-1.3200000000000003,-0.25
85,81.0,0.0056759999997666455,0.5949999999999998,1.00048828125
86,39.0,0.002260000000205764,-1.195,-0.579998811909624
87,51.0,0.0030699999997523264,0.7449999999999999,0.500244140625
88,46.0,0.0030590000001211592,0.7699999999999999,0.2501220703125
89,36.0,0.0032879999998840503,0.82,0.12506103515625
90,38.0,0.0027289999998174608,0.8099999999999999,0.062530517578125
91,48.0,0.0028250000000298314,0.7599999999999999,0.3047141494750977
92,35.0,0.002735000000029686,0.825,0.1523570747375489
93,73.0,0.004544999999779975,0.6349999999999998,0.07617853736877445
94,31.0,0.002913999999691441,0.845,0.03808926868438722
95,40.0,0.00288700000010067,0.7999999999999999,0.16868793919086467
96,20.0,0.0012520000000222353,-1.1,-0.2899994059548121
97,75.0,0.006611999999677209,0.6249999999999998,0.22419237415611748
98,38.0,0.003539000000273518,0.8099999999999999,0.1120961870780588
99,52.0,0.0028919999999743595,0.7399999999999999,0.0560480935390294
100,14.0,0.000954000000092492,0.93,0.028024046769514754
101,13.0,0.0007810000001882145,0.935,0.014012023384757377
102,26.0,0.0014810000002398738,0.87,0.007006011692378689
103,30.0,0.0016850000001795706,-1.1500000000000001,-1.9964969941538107
104,34.0,0.0018990000003213936,0.83,1.0039887774846306
105,15.0,0.0010649999999259308,0.925,0.5019943887423152
106,37.0,0.003829000000223459,0.815,0.25099719437115753
107,20.0,0.0011610000001383014,0.9,0.2591738076077419
108,50.0,0.004352999999809981,0.7499999999999999,0.12958690380387095
109,15.0,0.0009270000000469736,-1.075,-0.14499970297740605
110,32.0,0.0017920000000231084,0.84,0.06479345190193553
111,29.0,0.0016439999999420252,0.855,0.032396725950967764
112,13.0,0.0007989999999153952,0.935,0.016198362975483827
113,24.0,0.0020349999999780266,0.88,0.008099181487741913
114,27.0,0.002234000000044034,0.865,0.004049590743870901
115,35.0,0.0021880000003875466,0.825,0.0020247953719354506
116,29.0,0.001645999999709602,-1.145,-1.9989876023140323
117,14.0,0.0008259999999609136,0.93,1.000506198842984
118,53.0,0.0029079999999339634,0.7349999999999999,0.5002530994214919
119,18.0,0.0010760000000118453,0.91,0.2501265497107459
120,22.0,0.001457999999729509,0.89,0.12506327485537294
121,21.0,0.0020539999995889957,0.895,0.06253163742768653
122,25.0,0.001619000000118831,0.875,0.03126581871384326
123,28.0,0.0015909999997347768,0.86,0.01563290935692163
124,51.0,0.003000000000156433,0.7449999999999999,0.007816454678460816
125,15.0,0.0008859999998094281,0.925,0.003908227339230352
126,17.0,0.001006999999844993,-1.085,-1.0
127,27.0,0.0015189999999165593,0.865,0.001954113669615176
128,24.0,0.0015560000001642038,-1.12,-1.9990229431651925
129,39.0,0.003121999999621039,0.8049999999999999,1.0004885284174039
130,17.0,0.0012990000000172586,0.915,0.5002442642087018
131,34.0,0.0019150000002809975,0.83,0.25012213210435097
132,47.0,0.0025970000001507287,0.7649999999999999,0.12506106605217548
133,89.0,0.005016999999952532,0.5549999999999997,0.06253053302608769
134,22.0,0.001967999999578751,0.89,0.03126526651304384
135,20.0,0.0017179999999825668,-1.1,-1.984367366743478
136,91.0,0.005411000000094646,-1.4550000000000003,-0.999466505216606
137,38.0,0.002138000000286411,-1.1900000000000002,-0.9975
138,58.0,0.0034500000001571607,0.7099999999999999,1.007816316628261
139,42.0,0.0036110000000917353,0.7899999999999999,0.5039081583141305
140,118.0,0.007052999999814347,0.4099999999999996,0.25195407915706525
141,38.0,0.002128999999968073,0.8099999999999999,0.2595804836417528
142,43.0,0.00253500000007989,-1.215,-1.8702097581791235
143,44.0,0.0030999999999039574,0.7799999999999999,1.014222166053166
144,106.0,0.006371999999828404,0.46999999999999964,0.8533148213458757
145,53.0,0.003064999999878637,0.7349999999999999,0.8658283102321875
146,46.0,0.002633999999943626,0.7699999999999999,0.7807098820188305
147,27.0,0.0020230000000083237,0.865,0.7804535027047765
148,52.0,0.0033449999996264523,0.7399999999999999,0.8207388813602657
149,57.0,0.0033690000000206055,0.7149999999999999,0.6443243827576866
150,70.0,0.0038260000001173466,0.6499999999999998,0.8233390152046977
151,82.0,0.006484999999884167,0.5899999999999997,0.9307301327271558
152,45.0,0.0025140000002465968,0.7749999999999999,0.5480603064090412
153,33.0,0.001926000000366912,0.835,0.8143052532001878
154,75.0,0.004320999999890773,0.6249999999999998,0.4985797326100798
155,104.0,0.006699999999909778,0.47999999999999965,0.9870397671189716
156,123.0,0.006994999999733409,0.38499999999999956,0.9909881999305835
157,93.0,0.0050930000002153974,0.5349999999999997,0.9843977868433926
158,98.0,0.006894999999985885,-1.4900000000000002,-1.0
159,142.0,0.008736999999655382,0.2899999999999995,0.8737541677690768
160,47.0,0.003713999999945372,0.7649999999999999,0.7979993063559662
161,80.0,0.004581000000143831,0.5999999999999998,0.8483582578618256
162,155.0,0.009601000000202475,0.22499999999999942,0.9000210355956387
163,115.0,0.006797000000005937,-1.5750000000000004,-0.99625
164,104.0,0.006356000000323547,0.47999999999999965,0.9970078762724826
165,40.0,0.0037610000003951427,-1.2000000000000002,-1.0
166,116.0,0.006544999999732681,-1.5800000000000005,-0.9975
167,31.0,0.0017410000000381842,0.845,0.6422940953034344
168,82.0,0.004781000000093627,0.5899999999999997,0.9126135586843007
169,180.0,0.011647999999695458,-1.9000000000000008,-0.9884663845010914
170,78.0,0.005196000000069034,0.6099999999999998,0.5403607624408278
171,90.0,0.005247999999937747,0.5499999999999997,0.8749566142819871
172,72.0,0.004108000000087486,0.6399999999999998,0.9701268411740821
173,93.0,0.006163000000015018,0.5349999999999997,0.9654782732031366
174,98.0,0.006066999999802647,0.5099999999999997,0.9805432321568986
175,80.0,0.004404999999678694,0.5999999999999998,0.7418851602905511
176,85.0,0.005966000000171334,0.5749999999999997,1.002744742528184
177,56.0,0.0031290000001718,0.7199999999999999,0.5013723712640918
178,72.0,0.004140000000006694,0.6399999999999998,0.9425932473972057
179,29.0,0.001679999999851134,0.855,0.6226368106222406
180,86.0,0.005853000000115571,-1.4300000000000002,-1.0
181,52.0,0.0032759999999143474,0.7399999999999999,0.7036998959405724
182,117.0,0.006825999999819032,-1.5850000000000004,-0.9836064332743227
183,40.0,0.0024429999998574203,0.7999999999999999,0.9178793324364853
184,22.0,0.0015590000002703164,0.89,0.6137089088426804
185,21.0,0.002278999999816733,0.895,0.5807532418215056
186,55.0,0.0033509999998386775,0.7249999999999999,0.9225478139947874
187,21.0,0.001209000000017113,0.895,0.615395397805617
188,34.0,0.0020509999999376305,0.83,0.8607657919190841
189,49.0,0.0030770000003030873,0.7549999999999999,0.8808734100400808
190,123.0,0.007828000000245083,0.38499999999999956,0.6627894414704323
191,66.0,0.004067000000304688,0.6699999999999998,0.9768794847096093
192,26.0,0.0014820000001236622,0.87,0.9131984671378178
193,45.0,0.0026490000000194414,0.7749999999999999,0.933827526685684
194,84.0,0.006125000000338332,0.5799999999999997,0.9523868494945119
195,30.0,0.001955000000180007,0.85,0.9002827349131882
196,47.0,0.0026069999998981075,0.7649999999999999,0.935394295677299
197,77.0,0.004607999999734602,0.6149999999999998,0.9660995944361799
198,23.0,0.0019219999999222637,0.885,0.8569680379341369
199,37.0,0.003008000000136235,0.815,0.8362415323002663
200,123.0,0.006964000000152737,0.38499999999999956,1.0149418998628625
201,37.0,0.0020810000000892614,0.815,0.9989806315799915
202,78.0,0.00542200000018056,0.6099999999999998,0.9932084998687725
203,65.0,0.00360499999987951,0.6749999999999998,0.8358317739026638
204,52.0,0.0028900000002067827,0.7399999999999999,0.9246437125717061
205,82.0,0.004740000000310829,0.5899999999999997,0.9193108788550742
206,24.0,0.0021889999998165877,0.88,0.6142260549863956
207,35.0,0.0024069999999483116,0.825,0.4135460733692181
208,48.0,0.002830999999787309,0.7599999999999999,0.5192907411539356
209,59.0,0.003418000000237953,0.7049999999999998,0.5517609632055803
210,22.0,0.0013000000003557943,0.89,0.5910911968581672
211,80.0,0.005130999999892083,0.5999999999999998,0.9834650673569457
212,35.0,0.001984999999876891,0.825,0.9421204064274914
213,43.0,0.0026630000002114684,0.7849999999999999,0.47106020321374564
