episode,length,time,reward,delta
0,10.0,0.0008370000000468281,-1.05,-1.0
1,1.0,0.00012699999979304266,-1.005,-0.9985
2,1.0,0.00012399999991430377,-1.005,-0.998365
3,3.0,0.00027399999999033753,-1.015,-1.0
4,2.0,0.00019800000018221908,-1.01,-0.6988555000000001
5,2.0,0.00019499999984873284,-1.01,-0.9985
6,3.0,0.00024099999995996768,-1.015,-1.0
7,8.0,0.0005260000000362197,-1.04,-1.0
8,20.0,0.0012060000001383742,-1.1,-1.0
9,3.0,0.0002649999998993735,-1.015,-0.99680978005
10,29.0,0.0017219999999724678,-1.145,-0.995498395
11,12.0,0.0007640000001174485,-1.06,-0.48919884999999996
12,4.0,0.0003999999998995918,-1.02,-0.342439195
13,5.0,0.000529999999798747,-1.025,-0.23970743650000004
14,33.0,0.004881999999952313,-1.165,-1.0
15,6.0,0.00047199999994518294,-1.03,-0.8917664059314492
16,7.0,0.0005459999999857246,-1.035,-0.78629421355
17,2.0,0.0008569999999963329,-1.01,-0.7885
18,4.0,0.0008760000000620494,-1.02,-1.0
19,1.0,0.00012300000003051537,-1.005,-0.7348519795473583
20,2.0,0.00018199999999524152,-1.01,-0.9437464279402797
21,7.0,0.000858000000107495,-1.035,-0.788079650712002
22,1.0,0.00018000000000029104,-1.005,-0.9593889168164806
23,13.0,0.0007870000001730659,-1.065,-1.0
24,10.0,0.0006109999999353022,-1.05,-0.6715722417715364
25,2.0,0.00017099999990932702,-1.01,-0.5516557554984014
26,15.0,0.0009919999999965512,-1.075,-0.386159028848881
27,2.0,0.00021500000002561137,-1.01,-0.27031132019421666
28,23.0,0.0013489999998910207,-1.115,-0.6837841646395
29,8.0,0.0004979999998795392,-1.04,-0.709895842162287
30,18.0,0.001043000000208849,-1.09,-0.4969270895136009
31,2.0,0.0001710000001367007,-1.01,-0.18921792413595162
32,6.0,0.00043099999993501115,-1.03,-0.9939555135350291
33,3.0,0.0002259999998841522,-1.015,-0.13245254689516617
34,1.0,0.00011599999993450183,-1.005,-0.3478489626595206
35,6.0,0.00039000000015221303,-1.03,-0.9537826978484741
36,25.0,0.0015330000001085864,0.875,1.0
37,12.0,0.0007630000000062864,-1.06,-0.09271678282661633
38,4.0,0.00028300000008130155,-1.02,-0.9499368029204246
39,1.0,0.00011799999992945231,-1.005,-0.06490174797863146
40,9.0,0.0006560000001627486,-1.045,-1.0
41,1.0,0.0002360000000862783,-1.005,-0.045431223585042035
42,6.0,0.0004220000000714208,-1.03,-0.03180185650952938
43,11.0,0.000666000000137501,-1.055,-0.7
44,17.0,0.0009910000001127628,-1.085,-0.022261299556670555
45,13.0,0.0008070000001225708,-1.065,-0.7
46,10.0,0.0006109999999353022,-1.05,-0.24349427386166445
47,1.0,0.00011700000004566391,-1.005,-0.1704459917031651
48,18.0,0.001040999999986525,-1.09,-0.11931219419221561
49,4.0,0.00028300000008130155,-1.02,-0.9793634338659938
50,3.0,0.0002279999998791027,-1.015,-0.015582909689669355
51,9.0,0.0005550000000766886,-1.045,-1.0
52,11.0,0.000661000000036438,-1.055,-1.0
53,26.0,0.0014740000001438602,-1.1300000000000001,-0.49
54,14.0,0.0008239999999659631,-1.07,-0.08351853593455094
55,15.0,0.0009219999999459105,-1.075,-0.7
56,9.0,0.0005510000000867876,0.955,0.7
57,13.0,0.0007729999999810389,-1.065,-0.8497689346024284
58,4.0,0.000279999999975189,-1.02,-0.05846297515418564
59,5.0,0.00033899999993991514,-1.025,-0.3055400859020839
60,3.0,0.00022899999999026477,-1.015,-0.9937226957324363
61,2.0,0.00017400000001543958,-1.01,-0.0409240826079299
62,4.0,0.00028300000008130155,-1.02,-0.028646857825550986
63,1.0,0.00011799999992945231,-1.005,-0.9546102382711363
64,15.0,0.000923999999940861,-1.075,-0.020052800477885713
65,9.0,0.0005710000000362925,-1.045,-0.014036960334519955
66,25.0,0.001563999999916632,-1.125,-0.6410132631850844
67,12.0,0.0007239999999910651,-1.06,-0.2138780601314587
68,9.0,0.0005580000001828012,-1.045,-0.99570535
69,1.0,0.00011700000004566391,-1.005,-0.9723990080840662
70,12.0,0.0007190000001173757,-1.06,-0.7656172754819148
71,3.0,0.00022900000021763844,-1.015,-0.00982587223416398
72,4.0,0.00028399999996508996,-1.02,-0.7
73,11.0,0.000665000000026339,-1.055,-0.448709284229559
74,11.0,0.000665000000026339,-1.055,-0.006878110563914741
75,17.0,0.0009900000000016007,-1.085,-0.31409649896069136
76,40.0,0.002239000000145097,-1.2000000000000002,-0.9929987649883792
77,8.0,0.0006599999999252759,-1.04,-0.0048146773947402854
78,12.0,0.0007239999999910651,-1.06,-0.21986754927248398
79,12.0,0.0007180000000062137,-1.06,-0.6950991354918654
80,10.0,0.0006070000001727749,-1.05,-0.30022617372869875
