steps,time,reward,delta,converged
1,0.010728000000199245,-3.2906976744186047,70.0,False
2,0.04287399999975605,-4.901408450704225,21.0,False
3,0.0026470000002518645,-0.9565217391304348,6.3,False
4,0.006204000000252563,-3.0416666666666665,1.890000000000002,False
5,0.0040159999998650164,0.463768115942029,0.5670000000000015,False
6,0.0017969999998967978,2.15625,0.17009999999999648,False
7,0.0029770000001008157,-3.0638297872340425,0.05103000000000293,False
8,0.003802000000177941,0.578125,0.015309000000004857,False
9,0.0016610000002401648,2.4827586206896552,0.004592700000003447,False
10,0.0019350000002305023,1.9705882352941178,0.001377810000001034,False
11,0.0023629999996046536,-0.9411764705882353,0.000413343000005284,False
12,0.0015790000006745686,-0.9285714285714286,0.0001240029000015852,False
13,0.0029410000006464543,0.9803921568627451,3.720087000544936e-05,False
14,0.0008539999998902204,5.733333333333333,1.1160260997655767e-05,False
15,0.0018120000004273606,2.15625,3.34807830029149e-06,False
16,0.0018600000003061723,3.2083333333333335,1.0044234940664863e-06,False
17,0.0011400000003050081,4.05,3.013270472251861e-07,False
18,0.0012810000007448252,3.590909090909091,9.039811317279599e-08,False
19,0.0011249999997744453,4.05,2.7119430967559308e-08,False
20,0.0011899999999513966,4.315789473684211,8.135832274547282e-09,False
21,0.0011859999995067483,3.8095238095238093,2.440752666643675e-09,False
22,0.0010660000007192139,-0.8888888888888888,7.322228157136123e-10,False
23,0.0010780000002341694,4.315789473684211,2.1966286567476345e-10,False
24,0.0014160000000629225,3.2083333333333335,6.590283874174929e-11,False
25,0.0011800000002040179,3.8095238095238093,1.9775825421675107e-11,False
26,0.0011759999997593695,3.8095238095238093,5.928768587182276e-12,False
27,0.0014460000002145534,3.590909090909091,1.780620095814811e-12,False
28,0.0009149999996225233,5.3125,5.371703082346357e-13,False
29,0.000954000000092492,5.733333333333333,1.5916157281026243e-13,False
30,0.0009669999999459833,4.9411764705882355,4.973799150320701e-14,False
31,0.0009079999999812571,5.3125,1.9895196601282804e-14,False
32,0.000849000000016531,5.733333333333333,9.947598300641402e-15,False
33,0.001073999999789521,4.9411764705882355,0.0,False
34,0.0009589999999661813,4.9411764705882355,0.0,False
35,0.0019419999998717685,-0.9428571428571428,0.0,False
36,0.0010659999998097192,4.315789473684211,0.0,False
37,0.0008960000004663016,5.733333333333333,0.0,False
38,0.0011539999995875405,4.315789473684211,0.0,False
39,0.0009099999997488339,5.733333333333333,0.0,False
40,0.002142999999705353,-3.5526315789473686,0.0,False
41,0.0009920000002239249,4.9411764705882355,0.0,False
42,0.0009579999996276456,4.9411764705882355,0.0,False
43,0.0010690000008253264,4.315789473684211,0.0,False
44,0.0012820000001738663,4.315789473684211,0.0,False
45,0.0009609999997337582,4.9411764705882355,0.0,False
46,0.0008509999997841078,5.733333333333333,0.0,False
47,0.0009970000000976142,4.9411764705882355,0.0,False
48,0.0010130000000572181,4.611111111111111,0.0,False
49,0.0008459999999104184,5.733333333333333,0.0,False
50,0.0009389999995619291,5.3125,0.0,False
51,0.0008790000001681619,5.733333333333333,0.0,False
52,0.0010169999995923718,4.611111111111111,0.0,False
53,0.001059000000168453,4.315789473684211,0.0,False
54,0.0008429999998043058,5.733333333333333,0.0,False
55,0.0008450000004813774,5.733333333333333,0.0,False
56,0.0008429999998043058,5.733333333333333,0.0,False
57,0.0008420000003752648,5.733333333333333,0.0,False
58,0.0008470000002489542,5.733333333333333,0.0,False
59,0.0015679999996791594,4.315789473684211,0.0,False
60,0.0011610000001383014,4.9411764705882355,0.0,False
61,0.001592999999957101,5.733333333333333,0.0,False
62,0.0020230000000083237,-0.9375,0.0,False
63,0.0017410000000381842,-0.9333333333333333,0.0,False
64,0.0008879999995770049,5.733333333333333,0.0,False
65,0.0008480000005874899,5.733333333333333,0.0,False
66,0.00107300000036048,4.315789473684211,0.0,False
67,0.0008470000002489542,5.733333333333333,0.0,False
68,0.0010179999999309075,5.733333333333333,0.0,False
69,0.0013490000001183944,4.9411764705882355,0.0,False
70,0.0009410000002390007,5.733333333333333,0.0,False
71,0.0010940000001937733,5.733333333333333,0.0,False
72,0.0016110000005937763,3.391304347826087,0.0,False
73,0.0012909999995827093,4.9411764705882355,0.0,False
74,0.0010869999996430124,5.733333333333333,0.0,False
75,0.0012349999997240957,5.733333333333333,0.0,False
76,0.001728999999613734,4.315789473684211,0.0,False
77,0.0012710000000879518,4.9411764705882355,0.0,False
78,0.000901000000339991,5.733333333333333,0.0,False
79,0.0012720000004264875,4.9411764705882355,0.0,False
80,0.0019879999999830034,-0.9310344827586207,0.0,False
81,0.0010289999991073273,5.733333333333333,0.0,False
82,0.0011850000000777072,5.733333333333333,0.0,False
83,0.002050000000053842,4.9411764705882355,0.0,False
84,0.0017989999996643746,5.733333333333333,0.0,False
85,0.0012950000000273576,5.733333333333333,0.0,False
86,0.0012660000002142624,5.733333333333333,0.0,False
87,0.0012320000005274778,5.733333333333333,0.0,False
88,0.0013710000002902234,5.3125,0.0,False
89,0.0010860000002139714,-0.875,0.0,False
90,0.001231000000188942,4.9411764705882355,0.0,False
91,0.001579999999194115,4.315789473684211,0.0,False
92,0.0011670000003505265,5.733333333333333,0.0,False
93,0.0011239999994359096,4.05,0.0,False
94,0.0009000000000014552,5.733333333333333,0.0,False
95,0.000849000000016531,5.733333333333333,0.0,False
96,0.0008429999998043058,5.733333333333333,0.0,False
97,0.0008430000007138005,5.733333333333333,0.0,False
98,0.000954000000092492,4.9411764705882355,0.0,False
99,0.0009499999996478437,4.9411764705882355,0.0,False
