episode,length,time,reward,delta
0,3.0,0.00037799999995513645,-1.015,-1.0
1,7.0,0.0005129999999553547,-1.035,-0.9
2,6.0,0.00042600000006132177,-1.03,-1.0
3,3.0,0.00027399999999033753,-1.015,-0.9995
4,2.0,0.00021900000001551234,-1.01,-1.0
5,5.0,0.00037799999995513645,-1.025,-0.89955
6,10.0,0.0006449999998494604,-1.05,-1.0
7,14.0,0.0009079999999812571,-1.07,-0.999029389
8,10.0,0.0006449999998494604,-1.05,-0.9095
9,1.0,0.00012500000002546585,-1.005,-0.81855
10,6.0,0.0004170000001977314,-1.03,-0.81
11,3.0,0.00024699999994481914,-1.015,-0.729
12,9.0,0.0005889999999908468,-1.045,-0.6560999999999999
13,9.0,0.0005969999999706488,-1.045,-1.0
14,7.0,0.0009880000000066502,-1.035,-0.736695
15,13.0,0.004013999999870066,-1.065,-0.6630255
16,9.0,0.0008219999999710126,-1.045,-0.9
17,23.0,0.0017499999999017746,-1.115,-1.0
18,7.0,0.001312999999981912,-1.035,-0.9
19,12.0,0.0012490000001434964,-1.06,-0.81
20,4.0,0.0003469999999197171,-1.02,-0.630941
21,1.0,0.00013799999987895717,-1.005,-0.8281305
22,2.0,0.00019299999985378236,-1.01,-0.99737498205
23,1.0,0.0001320000001214794,-1.005,-0.897637483845
24,3.0,0.0002540000000408327,-1.015,-0.8078737354605
25,4.0,0.00032200000009652285,-1.02,-0.7453174499999999
26,3.0,0.0002540000000408327,-1.015,-0.670785705
27,12.0,0.0008599999998750718,-1.06,-0.6037071345
28,4.0,0.00029999999992469384,-1.02,-0.54333642105
29,7.0,0.000670000000127402,-1.035,-0.9994795245
30,4.0,0.00044000000002597517,-1.02,-0.89953157205
31,18.0,0.004280999999991764,-1.09,-0.59672295
32,12.0,0.0008849999999256397,-1.06,-0.537050655
33,15.0,0.002331000000140193,-1.075,-1.0
34,11.0,0.0007259999999860156,0.9450000000000001,1.0
35,20.0,0.0013380000000324799,0.9,0.9
36,12.0,0.0007610000000113359,-1.06,-0.48334558949999995
37,20.0,0.0011520000000473374,-1.1,-0.9995
38,5.0,0.00036399999999048305,-1.025,-0.6105417344999999
39,2.0,0.00023299999998016574,-1.01,-0.5395707034743591
40,2.0,0.00018199999999524152,-1.01,-0.9968202423859074
41,7.0,0.0004470000001219887,-1.035,-0.4856136331269232
42,11.0,0.0007000000000516593,-1.055,-0.4350110305499999
43,7.0,0.0004480000000057771,-1.035,-0.729
44,6.0,0.00038799999992988887,-1.03,-1.0
45,13.0,0.0007689999999911379,-1.065,-0.99948645
