steps,time,reward,delta,converged
1,0.061480000000301516,-5.646744930629669,89.99972143457924,False
2,0.004791000000295753,-0.975,8.999972143457915,False
3,0.0019359999996595434,2.4827586206896552,0.8999972143457967,False
4,0.0018299999992450466,2.2580645161290325,0.08999972143457456,False
5,0.005293999999594234,-0.9622641509433962,0.00899997214345234,False
6,0.009374000000207161,-2.182926829268293,0.000899997214341397,False
7,0.005748999999923399,-2.732142857142857,8.99997214290238e-05,False
8,0.002440999999635096,-0.92,8.99997214673931e-06,False
9,0.0033180000000356813,2.0606060606060606,8.999972095580233e-07,False
10,0.007799999999406282,-3.6133333333333333,8.999972607171003e-08,False
11,0.003981999999268737,1.8857142857142857,8.99996877024023e-09,False
12,0.002765999999610358,2.740740740740741,9.000032719086448e-10,False
13,0.004092000000127882,1.6578947368421053,9.000160616778885e-11,False
14,0.0028670000001511653,2.740740740740741,9.00399754755199e-12,False
15,0.0033260000000154832,-0.9354838709677419,8.952838470577262e-13,False
16,0.004872999999861349,1.2954545454545454,8.952838470577262e-14,False
17,0.0021619999997710693,4.315789473684211,1.2789769243681804e-14,False
18,0.00310300000001007,2.15625,0.0,False
19,0.001855999999861524,5.733333333333333,0.0,False
20,0.0024370000000999426,2.2580645161290325,0.0,False
21,0.0023389999996652477,-0.9310344827586207,0.0,False
22,0.0021130000004632166,-0.9310344827586207,0.0,False
23,0.0013659999995070393,-0.9130434782608695,0.0,False
24,0.0018919999993158854,4.315789473684211,0.0,False
25,0.00243399999999383,4.315789473684211,0.0,False
26,0.001457000000300468,6.769230769230769,0.0,False
27,0.0037950000005366746,-3.8529411764705883,0.0,False
28,0.0022030000000086147,-0.9047619047619048,0.0,False
29,0.0012449999994714744,6.769230769230769,0.0,False
30,0.0013849999995727558,4.315789473684211,0.0,False
31,0.001584999999977299,6.214285714285714,0.0,False
32,0.0009509999999863794,5.733333333333333,0.0,False
33,0.0009039999995366088,5.733333333333333,0.0,False
34,0.0015140000004976173,-0.9166666666666666,0.0,False
35,0.0008940000006987248,5.733333333333333,0.0,False
36,0.0009949999994205427,5.3125,0.0,False
37,0.001007999999274034,4.9411764705882355,0.0,False
38,0.0016400000004068715,-0.92,0.0,False
39,0.0014220000002751476,-9.166666666666666,0.0,False
40,0.0009860000000116997,6.214285714285714,0.0,False
41,0.0009200000004057074,5.733333333333333,0.0,False
42,0.0019570000004023314,-0.9,0.0,False
43,0.0030210000004444737,-4.344827586206897,0.0,False
44,0.0011819999999715947,6.214285714285714,0.0,False
45,0.0008470000002489542,6.769230769230769,0.0,False
46,0.0008740000002944726,6.769230769230769,0.0,False
47,0.0010400000001027365,5.733333333333333,0.0,False
48,0.0009719999998196727,5.733333333333333,0.0,False
49,0.000945000000683649,-0.8571428571428571,0.0,False
50,0.0007869999999456923,6.769230769230769,0.0,False
51,0.0007810000006429618,6.769230769230769,0.0,False
52,0.0016049999994720565,6.769230769230769,0.0,False
53,0.0014479999999821302,5.733333333333333,0.0,False
54,0.0011819999999715947,4.9411764705882355,0.0,False
55,0.0011599999997997656,5.733333333333333,0.0,False
56,0.0008000000007086783,6.769230769230769,0.0,False
57,0.0010720000000219443,-0.8888888888888888,0.0,False
58,0.0015970000004017493,-0.9259259259259259,0.0,False
59,0.0007789999999658903,6.769230769230769,0.0,False
60,0.0009430000000065775,5.733333333333333,0.0,False
61,0.0009090000003197929,6.769230769230769,0.0,False
62,0.0008390000002691522,6.769230769230769,0.0,False
63,0.0009030000001075678,5.733333333333333,0.0,False
64,0.000962999999501335,6.769230769230769,0.0,False
65,0.0026189999998678104,-0.92,0.0,False
66,0.0009069999996427214,5.733333333333333,0.0,False
67,0.0010270000002492452,5.733333333333333,0.0,False
68,0.0009739999995872495,-0.875,0.0,False
69,0.0008969999998953426,5.733333333333333,0.0,False
70,0.001576999999997497,-0.9230769230769231,0.0,False
71,0.0007809999997334671,6.769230769230769,0.0,False
72,0.0010419999998703133,5.3125,0.0,False
73,0.0008350000007339986,6.769230769230769,0.0,False
74,0.0010330000004614703,4.9411764705882355,0.0,False
75,0.0022879999996803235,-5.217391304347826,0.0,False
76,0.001059000000168453,6.769230769230769,0.0,False
77,0.001081000000340282,-0.8888888888888888,0.0,False
78,0.0007810000006429618,6.769230769230769,0.0,False
79,0.0009049999998751446,6.769230769230769,0.0,False
80,0.001209999999446154,4.611111111111111,0.0,False
81,0.0009879999997792765,5.733333333333333,0.0,False
82,0.0013550000003306195,-0.9130434782608695,0.0,False
83,0.0007759999998597777,6.769230769230769,0.0,False
84,0.0012349999997240957,-0.9047619047619048,0.0,False
85,0.0008800000005066977,6.769230769230769,0.0,False
86,0.0014709999995830003,-0.9047619047619048,0.0,False
87,0.0018319999999221181,4.9411764705882355,0.0,False
88,0.0009350000000267755,5.733333333333333,0.0,False
89,0.0010000000002037268,5.733333333333333,0.0,False
90,0.0007900000000518048,6.769230769230769,0.0,False
91,0.001465999999709311,-0.9130434782608695,0.0,False
92,0.0008820000002742745,6.769230769230769,0.0,False
93,0.0007830000004105386,6.769230769230769,0.0,False
94,0.0007820000000720029,6.769230769230769,0.0,False
95,0.0008880000004864996,6.769230769230769,0.0,False
96,0.0007890000006227638,6.769230769230769,0.0,False
97,0.0008779999998296262,6.769230769230769,0.0,False
98,0.0008889999999155407,6.769230769230769,0.0,False
99,0.0010709999996834085,5.733333333333333,0.0,False
100,0.0007909999994808459,6.769230769230769,0.0,False
101,0.0014899999996487168,5.733333333333333,0.0,False
102,0.0012539999997898121,6.769230769230769,0.0,False
103,0.0014929999997548293,6.769230769230769,0.0,False
104,0.0012480000004870817,6.769230769230769,0.0,False
105,0.0008109999998850981,6.769230769230769,0.0,False
106,0.0007800000003044261,6.769230769230769,0.0,False
107,0.0007839999998395797,6.769230769230769,0.0,False
108,0.0007810000006429618,6.769230769230769,0.0,False
109,0.0007760000007692724,6.769230769230769,0.0,False
110,0.00087100000018836,6.769230769230769,0.0,False
111,0.0009449999997741543,5.733333333333333,0.0,False
112,0.000826999999844702,6.769230769230769,0.0,False
113,0.0018140000001949375,6.769230769230769,0.0,False
114,0.0011759999997593695,6.769230769230769,0.0,False
115,0.0010039999997388804,-0.875,0.0,False
116,0.0007850000001781154,6.769230769230769,0.0,False
117,0.0009339999996882398,6.769230769230769,0.0,False
118,0.0009470000004512258,6.769230769230769,0.0,False
119,0.0007850000001781154,6.769230769230769,0.0,False
120,0.0007789999999658903,6.769230769230769,0.0,False
121,0.0008920000000216532,6.769230769230769,0.0,False
122,0.0013319999998202547,-0.9,0.0,False
123,0.0007820000000720029,6.769230769230769,0.0,False
124,0.0008299999999508145,6.769230769230769,0.0,False
125,0.0014080000000831205,6.769230769230769,0.0,False
126,0.00169000000005326,6.769230769230769,0.0,False
127,0.0010109999993801466,6.769230769230769,0.0,False
128,0.0009470000004512258,6.214285714285714,0.0,False
129,0.0008280000001832377,6.769230769230769,0.0,False
130,0.0008899999993445817,6.769230769230769,0.0,False
131,0.0007869999999456923,6.769230769230769,0.0,False
132,0.0007809999997334671,6.769230769230769,0.0,False
133,0.0007779999996273546,6.769230769230769,0.0,False
134,0.0007890000006227638,6.769230769230769,0.0,False
135,0.0009519999994154205,-0.875,0.0,False
136,0.0008270000007541967,6.769230769230769,0.0,False
137,0.0009170000002995948,5.733333333333333,0.0,False
138,0.000931999999920663,6.769230769230769,0.0,False
139,0.001111000000491913,6.769230769230769,0.0,False
140,0.0007810000006429618,6.769230769230769,0.0,False
141,0.0009920000002239249,-0.875,0.0,False
142,0.0007770000001983135,6.769230769230769,0.0,False
143,0.0007919999998193816,6.769230769230769,0.0,False
144,0.0007729999997536652,6.769230769230769,0.0,False
145,0.0011239999994359096,5.733333333333333,0.0,False
146,0.000788000000284228,6.769230769230769,0.0,False
147,0.0009309999995821272,6.769230769230769,0.0,False
148,0.0014169999994919635,-0.9130434782608695,0.0,False
149,0.0007810000006429618,6.769230769230769,0.0,False
150,0.0007900000000518048,6.769230769230769,0.0,False
151,0.0008159999997587875,6.769230769230769,0.0,False
152,0.0007839999998395797,6.769230769230769,0.0,False
