steps,time,reward,delta,converged
1,0.0010050000000774162,-0.1045,0.3,False
2,0.0027540000000954024,-0.03342857142857143,0.3,False
3,0.007488999999623047,-0.023090909090909092,0.3,False
4,0.0008130000001074222,-0.1045,0.3,False
5,0.0024069999999483116,-0.05475,0.3,False
6,0.0020560000002660672,-0.03931034482758621,0.3,False
7,0.0038680000002386805,-0.03709677419354839,0.3,False
8,0.0021539999997912673,-0.05475,0.21,False
9,0.0017590000002201123,-0.050227272727272725,0.3,False
10,0.0010569999999461288,-0.08791666666666666,0.29955,False
11,0.0017749999997249688,-0.06352941176470589,0.3,False
12,0.0023519999999734864,-0.041851851851851855,0.3,False
13,0.0065770000001066364,-0.022767857142857145,0.3,False
14,0.004320000000006985,-0.024509803921568627,0.3,False
15,0.0026790000001710723,-0.029268292682926834,0.3,False
16,0.0027810000001409207,-0.03263888888888889,0.3,False
17,0.0040340000000469445,-0.029268292682926834,0.3,False
18,0.004587000000356056,-0.028139534883720934,0.29856126,False
19,0.004120000000057189,-0.025306122448979597,0.3,False
20,0.0022709999998369312,-0.04645833333333333,0.3,False
21,0.002427999999781605,-0.044800000000000006,0.29936387415,False
22,0.0036740000000463624,-0.028139534883720934,0.3,False
23,0.0031530000001112057,-0.024509803921568627,0.2971943608793559,False
24,0.0012609999998858257,-0.05238095238095238,0.298232432099098,False
25,0.0017759999996087572,-0.04645833333333333,0.29955,False
26,0.0018239999999423162,-0.044800000000000006,0.21,False
27,0.003608999999869411,-0.02377358490566038,0.3,False
28,0.0023019999998723506,-0.03426470588235294,0.29921306835,False
29,0.0022049999997761915,-0.0318918918918919,0.3,False
30,0.0024950000001808803,-0.028690476190476193,0.23631064499999999,False
31,0.0006900000003042805,-0.11555555555555556,0.21,False
32,0.0014000000001033186,-0.05475,0.3,False
33,0.001209000000017113,-0.129375,0.21,False
34,0.002290999999786436,-0.03342857142857143,0.2963623875656795,False
35,0.006247999999686726,-0.015153061224489799,0.29699779880863253,False
36,0.0029770000001008157,-0.028690476190476193,0.209554711905,False
37,0.007599000000027445,-0.016845238095238097,0.2959945707144298,False
38,0.0007370000002993038,-0.08791666666666666,0.3,False
39,0.008827999999994063,0.0024999999999999966,0.3,False
40,0.0010620000002745655,-0.08153846153846155,0.3,False
41,0.0015659999999115826,-0.04326923076923077,0.21,False
42,0.0031290000001718,-0.025306122448979597,0.2968162408709708,False
43,0.00424799999973402,-0.01921428571428572,0.39,False
44,0.01410200000009354,-0.010527777777777782,0.3,False
45,0.0020329999997557024,-0.03426470588235294,0.3,False
46,0.001599000000169326,-0.044800000000000006,0.29366919475523007,False
47,0.0008330000000569271,-0.08153846153846155,0.29341548785229465,False
48,0.004222999999910826,-0.023090909090909092,0.22854594197288403,False
49,0.0016729999997551204,-0.040535714285714286,0.2940675572676736,False
50,0.006394999999884021,-0.014754901960784318,0.3,False
51,0.0058859999999185675,-0.0180921052631579,0.2992422405,False
52,0.0014889999997649284,-0.050227272727272725,0.25453389253829706,False
53,0.0034279999999853317,-0.022767857142857145,0.29955,False
54,0.002725999999711348,0.016847826086956518,0.30045,False
55,0.00945899999987887,0.0032377049180327836,0.21345554999999997,False
56,0.0026000000002568413,0.02076923076923077,0.16841222941871684,False
57,0.004206999999951222,0.00977941176470588,0.18439300328023378,False
58,0.003313000000161992,0.013962264150943393,0.15533996411692388,False
59,0.0033410000000912987,-0.027111111111111117,0.29873865,False
60,0.002543000000059692,-0.028139534883720934,0.2972481435327045,False
61,0.0021839999999428983,0.025454545454545452,0.11492583563539131,False
62,0.0042889999999715656,0.009357142857142854,0.19549317098946944,False
63,0.004508999999870866,-0.020793650793650795,0.4439609417211973,False
64,0.006750999999894702,0.005049999999999996,0.1742650430801855,False
65,0.0029970000000503205,0.015510204081632652,0.21710441791371063,False
66,0.002064000000245869,0.023714285714285712,0.20121294123519162,False
67,0.0011429999999563734,0.054117647058823534,0.14084905886463417,False
68,0.004166000000168424,0.016847826086956518,0.09859434120524392,False
69,0.0012189999997644918,0.04525,0.07639555767836063,False
70,0.005346999999801483,-0.01670588235294118,0.21,False
71,0.0029300000001057924,0.015510204081632652,0.1800024042694199,False
72,0.005544999999983702,-0.01759493670886076,0.4598602465034922,False
73,0.005420000000412983,0.0064204545454545426,0.13167163249893615,False
74,0.0016709999999875436,-0.040535714285714286,0.3618610663797908,False
75,0.0022449999996752013,-0.03118421052631579,0.3076539156429798,False
76,0.0074970000000575965,0.005360824742268038,0.23484936667313758,False
77,0.002911000000040076,0.016847826086956518,0.2327672019727415,False
78,0.0027140000001963926,0.016847826086956518,0.20115199582621804,False
79,0.006268000000090979,-0.014851485148514856,0.3238138603049529,False
80,0.005967000000055123,0.011209677419354837,0.26198005683682835,False
81,0.006296999999904074,0.005255102040816324,0.23494446846800968,False
82,0.004523000000062893,0.013962264150943393,0.22253094784138058,False
83,0.0013839999996889674,0.04525,0.16054851358429745,False
84,0.002984000000196829,0.015937499999999997,0.13007781047696504,False
85,0.002820000000156142,0.016847826086956518,0.14610507082828414,False
86,0.0018890000001192675,0.0285,0.11484568279963277,False
87,0.0022389999999177235,-0.03426470588235294,0.2994285,False
88,0.0018849999996746192,0.04525,0.08039197795974293,False
89,0.0037160000001676963,0.01232758620689655,0.056274384571820046,False
90,0.0033509999998386775,0.013272727272727271,0.19537490410165426,False
91,0.001168000000234315,0.04525,0.1572075633489438,False
92,0.0022890000000188593,0.02216216216216216,0.1551442616193565,False
93,0.004061999999976251,0.011209677419354837,0.18506967430466326,False
94,0.003932000000077096,-0.020546875000000003,0.3,False
95,0.00228400000014517,0.02144736842105263,0.2072610541411851,False
96,0.0017360000001644948,0.0285,0.1734636775155417,False
97,0.008236000000124477,0.0033749999999999965,0.23693595816824126,False
98,0.0026670000002013694,0.017333333333333333,0.16585517071776887,False
99,0.002112000000124681,0.024558823529411765,0.15911236385204544,False
100,0.0018089999998665007,0.027419354838709678,0.14516716460468074,False
101,0.0032089999999698193,0.013611111111111109,0.1643489882704976,False
102,0.004128999999920779,0.012033898305084743,0.13798064920265213,False
103,0.002294999999776337,0.029655172413793104,0.09658645444185647,False
104,0.0015269999998963613,0.036875,0.08223123648903996,False
