episode,length,time,reward,delta
0,4.0,0.0006369999999833453,-1.02,-1.0
1,8.0,0.0006039999999529755,-1.04,-1.0
2,1.0,0.0001399999999875945,-1.005,-1.0
3,8.0,0.0005929999999807478,-1.04,-1.0
4,26.0,0.001734999999939646,-1.1300000000000001,-0.999485
5,5.0,0.00039800000001832814,-1.025,-0.9
6,15.0,0.0010359999999991487,-1.075,-1.0
7,13.0,0.0009029999999938809,-1.065,-0.9995
8,8.0,0.0006030000000691871,-1.04,-1.0
9,19.0,0.0015829999999823485,-1.095,-0.9973012866113194
10,5.0,0.0003510000000233049,-1.025,-0.89955
11,23.0,0.001694000000043161,-1.115,-0.809595
12,2.0,0.00017300000001796434,-1.01,-0.8975711579501875
13,7.0,0.0005929999999807478,-1.035,-0.9982655
14,8.0,0.0006139999999277279,-1.04,-0.9995
15,16.0,0.000937000000021726,-1.08,-1.0
16,1.0,0.00011800000004313915,-1.005,-0.9
17,29.0,0.0017090000000052896,-1.145,-0.998603495
18,18.0,0.001142000000072585,-1.09,-0.998213345
19,18.0,0.0010469999999713764,-1.09,-0.9959127662506639
20,6.0,0.00039100000003600144,-1.03,-0.99944693500445
21,1.0,0.00011600000004818867,-1.005,-0.81
22,8.0,0.0005009999999856518,-1.04,-0.9955822006089051
23,6.0,0.00039600000002337765,-1.03,-0.9089309034550086
24,6.0,0.0003950000000259024,-1.03,-0.7286355
25,3.0,0.00022799999999278953,-1.015,-0.729
26,9.0,0.0005549999999630018,-1.045,-0.8180378131095077
27,13.0,0.0008959999998978674,0.935,1.0
28,1.0,0.0001199999999244028,-1.005,-0.9227922804396504
29,6.0,0.00039400000002842717,-1.03,-0.81
30,9.0,0.0005550000000766886,-1.045,-0.858361507642437
31,1.0,0.00011799999992945231,-1.005,-0.729
32,9.0,0.0005659999999352294,0.955,0.9
33,43.0,0.0026280000000724613,-1.215,-0.998645
34,15.0,0.0009260000000494983,-1.075,-0.996557152148432
35,14.0,0.0010359999999991487,-1.07,-0.6560999999999999
36,72.0,0.004336999999964064,-1.3600000000000003,-0.6560999999999999
37,34.0,0.002004000000056294,-1.1700000000000002,-0.59049
38,34.0,0.0019039999999677093,-1.1700000000000002,-0.9985822506493552
39,22.0,0.0012980000000197833,-1.11,-0.6307436271204703
40,3.0,0.00022699999999531428,-1.015,-0.5314409999999999
41,20.0,0.0011449999999513238,-1.1,-0.8877551947681264
42,113.0,0.0064049999999724605,-1.5650000000000004,-0.4782968999999999
43,17.0,0.0009929999999940264,0.915,0.81
44,37.0,0.0022099999999909414,-1.185,-0.5676692644084232
45,2.0,0.00017400000001543958,-1.01,-0.4304672099999999
46,50.0,0.002763999999956468,0.7499999999999999,0.729
47,115.0,0.0072630000000799555,0.4249999999999996,0.6560999999999999
48,5.0,0.00034500000003845344,-1.025,-0.5109023379675809
49,33.0,0.001874000000043452,-1.165,-0.9972299614915922
50,58.0,0.003287000000000262,-1.29,-0.3874204889999999
51,60.0,0.0035860000000411674,-1.3000000000000003,-0.5131254846468813
52,105.0,0.005852000000004409,-1.5250000000000004,-0.5149226488590105
53,140.0,0.008018999999990228,-1.7000000000000006,-0.9961339556227242
54,12.0,0.0007970000000341315,0.9400000000000001,0.59049
55,5.0,0.0003400000000510772,-1.025,-0.9181868168745424
56,58.0,0.003207999999972344,-1.29,-0.34867844009999993
57,122.0,0.006775000000061482,-1.6100000000000003,-0.9172844777625135
58,9.0,0.000555999999960477,-1.045,-0.31381059608999995
59,22.0,0.0012540000000171858,-1.11,-0.282429536481
60,98.0,0.005367000000092048,-1.4900000000000002,-0.9001713445552962
61,198.0,0.011180999999965024,-1.9900000000000007,-0.9982474814035767
62,136.0,0.007456000000047425,0.3199999999999995,0.5314409999999999
63,45.0,0.002533999999968728,-1.225,-0.8284245401124943
64,106.0,0.00592400000005,-1.5300000000000002,-0.962521817142463
65,10.0,0.0006490000000667351,-1.05,-0.4634303839731094
66,42.0,0.0026659999999765205,-1.2100000000000002,-0.65577195
67,293.0,0.016293999999902553,-2.464999999999991,-0.7455820861012449
68,54.0,0.0029710000000022774,0.7299999999999999,0.4782968999999999
69,532.0,0.030084999999985484,-3.6599999999999655,-0.4170873455757985
70,5.0,0.0003370000000586515,-1.025,-0.25418658283289997
71,118.0,0.0064260000000331274,-1.5900000000000003,-0.590194755
72,19.0,0.0010929999999689244,-1.095,-0.912368672679854
73,62.0,0.003454000000033375,0.6899999999999998,0.4304672099999999
74,293.0,0.01636800000005678,-0.46499999999999075,0.3874204889999999
75,142.0,0.008186000000023341,0.2899999999999995,0.39477094929299994
76,55.0,0.0033230000000230575,0.7249999999999999,0.3552938543637
77,234.0,0.01285300000006373,-0.16999999999999704,0.31976446892733
78,116.0,0.00636799999995219,0.4199999999999996,0.28778802203459697
79,117.0,0.0072000000000116415,0.4149999999999996,0.3113785744429576
80,887.0,0.04865099999994982,-5.434999999999928,-0.9330378893627851
81,542.0,0.030392000000006192,-1.7099999999999644,0.2802407169986618
82,530.0,0.029708000000027823,-1.6499999999999657,0.2522166452987956
83,51.0,0.0029409999999643333,0.7449999999999999,0.28160533211509187
84,38.0,0.0021240000000943837,0.8099999999999999,0.2534447989035826
85,489.0,0.026782999999909407,-1.44499999999997,0.22810031901322436
86,55.0,0.0030419999999367064,0.7249999999999999,0.2052902871119019
87,38.0,0.002130000000079235,0.8099999999999999,0.18476125840071167
88,28.0,0.001622999999995045,0.86,0.16628513256064048
89,34.0,0.002035999999975502,0.83,0.1496566193045764
90,233.0,0.012960000000020955,-0.16499999999999715,0.13469095737411874
91,141.0,0.007823000000030333,0.2949999999999995,0.18323633132213746
92,92.0,0.005032000000028347,0.5399999999999997,0.1649126981899237
93,45.0,0.0024899999999661304,0.7749999999999999,0.1484214283709313
94,61.0,0.0034309999999777574,0.6949999999999998,0.13357928553383813
95,48.0,0.0026880000000346627,0.7599999999999999,0.12022135698045433
96,113.0,0.006186000000070635,0.4349999999999996,0.10819922128240889
97,432.0,0.024167000000034022,-1.1599999999999762,0.18722858713008328
98,307.0,0.016858999999953994,-0.5349999999999893,0.43607122262113873
99,498.0,0.029406999999991967,-1.4899999999999691,0.3924641003590249
100,95.0,0.006077000000004773,0.5249999999999997,0.35321769032312245
101,63.0,0.003619000000071537,0.6849999999999998,0.31789592129081023
102,38.0,0.0021179999999958454,0.8099999999999999,0.2861063291617292
103,584.0,0.032465000000001965,-1.91999999999996,0.25749569624555624
104,484.0,0.026975999999990563,-1.4199999999999706,0.23174612662100058
105,35.0,0.0019680000000334985,0.825,0.2085715139589005
106,156.0,0.008630000000039217,0.21999999999999942,0.18771436256301044
107,164.0,0.009352000000035332,0.17999999999999938,0.16894292630670937
108,241.0,0.014568000000053871,-0.2049999999999963,0.2119052293187158
109,202.0,0.011259999999992942,-0.010000000000000453,0.19071470638684418
110,425.0,0.02353599999992184,-1.124999999999977,0.17164323574815976
111,23.0,0.0013410000000249056,0.885,0.15447891217334375
112,132.0,0.00765200000000732,0.3399999999999995,0.1390310209560094
113,117.0,0.007209999999986394,0.4149999999999996,0.12512791886040842
114,35.0,0.0019550000000663204,0.825,0.1126151269743676
115,242.0,0.013568999999961306,-0.2099999999999962,0.10135361427693079
116,419.0,0.02301799999997911,-1.0949999999999775,0.2934347032084802
117,315.0,0.017374000000017986,-0.5749999999999884,0.26409123288763214
118,152.0,0.008417000000008557,0.23999999999999944,0.23768210959886893
119,58.0,0.0031820000000379878,0.7099999999999999,0.21391389863898203
120,37.0,0.0020600000000285945,0.815,0.1925225087750838
121,6.0,0.0004389999999148131,0.97,0.17327025789757544
122,41.0,0.002273999999943044,0.7949999999999999,0.1559432321078179
123,41.0,0.002275000000054206,0.7949999999999999,0.28092251877133967
124,124.0,0.0070120000000315486,0.37999999999999956,0.30563214821161133
125,123.0,0.006852999999978238,0.38499999999999956,0.27506893339045024
126,281.0,0.01527299999997922,-0.40499999999999203,0.24756204005140525
127,35.0,0.001948999999967782,0.825,0.2228058360462647
128,157.0,0.008566999999970903,0.2149999999999994,0.2005252524416382
129,466.0,0.025756000000001222,-1.3299999999999725,0.18047272719747443
130,17.0,0.001354999999989559,0.915,0.16242545447772694
131,29.0,0.0018249999999397915,0.855,0.14618290902995423
132,527.0,0.02989100000002054,-1.634999999999966,0.13156461812695885
133,47.0,0.002647000000024491,0.7649999999999999,0.11840815631426294
134,18.0,0.001113000000032116,0.91,0.10656734068283669
135,157.0,0.00876400000004196,0.2149999999999994,0.09591060661455297
136,526.0,0.02958899999998721,-1.6299999999999661,0.08631954595309765
137,110.0,0.006043999999974403,0.4499999999999996,0.07768759135778791
138,230.0,0.012504999999919164,-0.14999999999999747,0.13552451396646847
139,29.0,0.001676999999972395,0.855,0.12197206256982163
140,9.0,0.0005549999999630018,0.955,0.10977485631283945
141,139.0,0.007654999999999745,0.3049999999999995,0.09879737068155547
142,154.0,0.008458000000018728,0.22999999999999943,0.08891763361339988
143,147.0,0.00820299999998042,0.26499999999999946,0.08002587025205987
144,389.0,0.02135699999996632,-0.9449999999999805,0.07202328322685392
145,501.0,0.02808700000002773,-1.5049999999999688,0.0648209549041685
146,224.0,0.013577000000054795,-0.11999999999999811,0.05833885941375161
147,527.0,0.03066200000000663,-1.634999999999966,0.05250497347237648
148,15.0,0.0008789999999407883,0.925,0.04725447612513878
149,866.0,0.0484079999999949,-3.32999999999993,0.1378669409485631
150,18.0,0.0010559999999486536,0.91,0.12408024685370678
151,9.0,0.0006510000000616856,0.955,0.11167222216833605
152,33.0,0.0018469999999979336,0.835,0.10050499995150242
153,7.0,0.0004450000000133514,0.965,0.09045449995635213
154,540.0,0.03134799999997995,-1.6999999999999647,0.08140904996071696
155,147.0,0.008280000000013388,0.26499999999999946,0.07326814496464529
156,128.0,0.007079999999973552,0.35999999999999954,0.13182543733540808
157,57.0,0.003308000000060929,0.7149999999999999,0.1186428936018673
158,73.0,0.004249999999956344,0.6349999999999998,0.19598259265693152
159,12.0,0.0009190000000671716,0.9400000000000001,0.17638433339123838
160,131.0,0.007420000000024629,0.34499999999999953,0.15874590005211453
161,304.0,0.020428000000038082,-0.5199999999999896,0.14287131004690312
162,549.0,0.02986600000008366,-1.7449999999999637,0.12858417904221286
163,425.0,0.024777999999969325,-1.124999999999977,0.1157257611379916
164,158.0,0.008777000000009139,0.2099999999999994,0.10415318502419246
165,228.0,0.012562000000002627,-0.13999999999999768,0.1839754623000187
166,29.0,0.0016759999999749198,0.855,0.2244874619451156
167,20.0,0.001146000000062486,0.9,0.20203871575060406
168,257.0,0.014247999999952299,-0.2849999999999946,0.18183484417554363
169,348.0,0.019161999999937507,-0.7399999999999849,0.16365135975798928
170,115.0,0.0064180000000533255,0.4249999999999996,0.14728622378219036
171,91.0,0.004979000000048472,0.5449999999999997,0.13255760140397133
172,140.0,0.007596999999918808,0.2999999999999995,0.11930184126357424
173,204.0,0.011325999999939995,-0.02000000000000024,0.25306825076292616
174,178.0,0.010199000000056913,0.10999999999999932,0.2277614256866336
175,506.0,0.028123000000050524,-1.5299999999999683,0.20498528311797026
176,67.0,0.003669000000058986,0.6649999999999998,0.18448675480617327
177,53.0,0.0032139999999571955,0.7349999999999999,0.16603807932555592
178,467.0,0.032835000000090986,-1.3349999999999724,0.2094738723954903
179,545.0,0.030507000000056905,-1.7249999999999641,0.18852648515594128
180,318.0,0.017564999999990505,-0.5899999999999881,0.1696738366403472
181,258.0,0.014855999999895175,-0.2899999999999945,0.23672209573861713
182,101.0,0.005999999999971806,0.49499999999999966,0.2130498861647554
183,60.0,0.0033110000000533546,0.6999999999999998,0.19174489754827984
184,136.0,0.007626999999956752,0.3199999999999995,0.23099047924791027
185,41.0,0.0022799999999278953,0.7949999999999999,0.28648110636009483
186,201.0,0.011789999999905376,-0.0050000000000005596,0.25783299572408536
187,220.0,0.013804999999933898,-0.09999999999999853,0.3571368626346142
188,49.0,0.0027159999999639695,0.7549999999999999,0.3214231763711528
189,735.0,0.0428309999999783,-2.674999999999944,0.2892808587340375
190,352.0,0.019609000000059496,-0.7599999999999845,0.26035277286063374
191,57.0,0.0031430000000227665,0.7149999999999999,0.23431749557457038
192,68.0,0.0038880000000744985,0.6599999999999998,0.2108857460171133
193,12.0,0.0007140000000163127,0.9400000000000001,0.24701136941632384
194,113.0,0.006260999999994965,0.4349999999999996,0.2996914067286184
195,104.0,0.005986000000007152,0.47999999999999965,0.26972226605575655
196,112.0,0.006298000000015236,0.4399999999999996,0.24275003945018092
197,111.0,0.0064180000000533255,0.4449999999999996,0.21847503550516278
198,14.0,0.0008229999999684878,0.93,0.19662753195464655
199,35.0,0.0019670000000360233,0.825,0.23507724424603915
200,19.0,0.0011480000000574364,0.905,0.21156951982143524
201,382.0,0.022250999999982923,-0.9099999999999813,0.19041256783929172
202,76.0,0.004367999999999483,0.6199999999999998,0.2298753192814872
203,154.0,0.00877299999990555,0.22999999999999943,0.20688778735333846
204,466.0,0.028143999999997504,-1.3299999999999725,0.18619900861800465
205,397.0,0.022232000000030894,-0.9849999999999797,0.16757910775620422
206,63.0,0.0034950000000435466,0.6849999999999998,0.21076371319194298
207,183.0,0.010004999999978281,0.0849999999999993,0.18968734187274872
208,271.0,0.015399999999999636,-0.3549999999999931,0.17071860768547387
209,76.0,0.004437999999936437,0.6199999999999998,0.15364674691692648
210,65.0,0.003582999999935055,0.6749999999999998,0.224252452331977
211,32.0,0.0018380000000206564,0.84,0.20182720709877933
212,52.0,0.0029719999999997526,0.7399999999999999,0.1816444863889014
213,54.0,0.0030049999999164356,0.7299999999999999,0.22253643510751053
214,73.0,0.004335999999966589,0.6349999999999998,0.20028279159675944
215,525.0,0.028924000000074557,-1.6249999999999662,0.23813669656648762
216,460.0,0.02539400000000569,-1.2999999999999732,0.21432302690983884
217,168.0,0.009172000000035041,0.15999999999999936,0.192890724218855
218,342.0,0.019524000000046726,-0.7099999999999855,0.1736016517969695
219,68.0,0.003810000000044056,0.6599999999999998,0.15624148661727255
220,65.0,0.0036519999999882202,0.6749999999999998,0.2012741242986571
221,269.0,0.014803000000028987,-0.3449999999999933,0.1811467118687914
222,55.0,0.003078000000073189,0.7249999999999999,0.16303204068191224
223,98.0,0.005712000000016815,0.5099999999999997,0.20695781805076052
224,12.0,0.0007180000000062137,0.9400000000000001,0.1862620362456845
225,206.0,0.011349999999993088,-0.030000000000000027,0.16763583262111603
226,228.0,0.012376000000017484,-0.13999999999999768,0.15087224935900445
227,218.0,0.012079999999969004,-0.08999999999999875,0.13578502442310403
228,35.0,0.002000000000066393,0.825,0.12220652198079363
229,205.0,0.011217999999985295,-0.025000000000000133,0.199104113933529
230,26.0,0.001458999999954358,0.87,0.17919370254017608
231,250.0,0.013731000000007043,-0.24999999999999534,0.1612743322861585
232,91.0,0.0050210000000561195,0.5449999999999997,0.2307587837750047
233,27.0,0.0015250000000150976,0.865,0.20768290539750422
234,21.0,0.0011980000000448854,0.895,0.18691461485775385
235,54.0,0.0029920000000629443,0.7299999999999999,0.16822315337197846
236,305.0,0.01680599999997412,-0.5249999999999895,0.15140083803478066
