steps,time,reward,delta,converged
1,0.000398000000132015,-0.20400000000000001,0.499943034427831,False
2,0.0007820000000720029,-0.1045,0.4998540248894415,False
3,0.00023099999998521525,-0.33666666666666667,0.2499270124447207,False
4,0.00025899999991452205,-0.25375,0.5001298916080283,False
5,0.0008290000000670261,-0.07607142857142857,0.5000568351934596,False
6,0.00031100000001060835,-0.20400000000000001,0.25006494580401417,False
7,0.000537999999778549,-0.11555555555555556,0.49728883402652496,False
8,0.00046900000006644404,-0.14714285714285716,0.4968560339268799,False
9,0.0006210000001374283,-0.14714285714285716,0.12496350622236035,False
10,0.0001999999999497959,-0.33666666666666667,0.31032405004084207,False
11,0.0005999999998493877,-0.1045,0.4985827722031028,False
12,0.001706000000012864,-0.040535714285714286,0.15516202502042103,False
13,0.0013819999999213906,-0.09545454545454546,0.5000461950540588,False
14,0.0020970000000488653,-0.11555555555555556,0.5001402043493645,False
15,0.0007290000000921282,-0.5025,0.07758101251021049,False
16,0.00016700000014679972,-0.5025,0.03879050625510522,False
17,0.0008519999998952699,-0.07133333333333333,0.2500701021746822,False
18,0.0007279999999809661,-0.08153846153846155,0.49504751642874023,False
19,0.0009950000001026638,-0.06027777777777778,0.1250350510873411,False
20,0.0005129999999553547,-0.11555555555555556,0.24997151721391547,False
21,0.0013810000000376021,-0.0482608695652174,0.4998554887417681,False
22,0.0007009999999354477,-0.14714285714285716,0.2790352537701444,False
23,0.001427000000148837,-0.0671875,0.49875287367804433,False
24,0.0025669999999990978,-0.08791666666666666,0.37019168396216073,False
25,0.0019890000000941654,-0.040535714285714286,0.3754739989327612,False
26,0.00020700000004580943,-0.33666666666666667,0.18773699946638056,False
27,0.0005160000000614673,-0.14714285714285716,0.09386849973319028,False
28,0.0032889999999952124,-0.026630434782608698,0.4972858085634503,False
29,0.0017439999999169231,-0.07133333333333333,0.06251752554367057,False
30,0.0006370000000970322,-0.5025,0.2710396039394874,False
31,0.0020230000000083237,-0.09545454545454546,0.49866148599404286,False
32,0.0001430000002073939,-0.5025,0.13551980196974373,False
33,0.0004899999998997373,-0.129375,0.49768497067175804,False
34,0.0008509999997841078,-0.11555555555555556,0.49382694730198745,False
35,0.0035269999998490675,-0.040535714285714286,0.25002309752702945,False
36,0.0014499999999770807,-0.044800000000000006,0.4986875684397101,False
37,0.0006280000000060681,-0.09545454545454546,0.3732738939507524,False
38,0.0014730000000326982,-0.04645833333333333,0.06775990098487189,False
39,0.0006820000000971049,-0.08791666666666666,0.03387995049243592,False
