steps,time,reward,delta,converged
1,0.0002729999999999677,0.5222642186240001,0.7970037642240001,False
2,0.0002999999999957481,1.5220864235335685,0.5091816462336002,False
3,0.0002879999999976235,2.3665423733065136,0.3600074072203266,False
4,0.0002080000000006521,2.7433725042113726,0.1326976233385658,False
5,0.00021000000000270802,2.9058751145377935,0.06639072337997627,False
6,0.0002059999999985962,2.9735287972018027,0.019641380645565445,False
7,0.000256000000000256,3.0154923408377208,0.013306845491059044,False
8,0.00023999999999801958,3.037127245592588,0.009623473873504422,False
9,0.00022400000000288856,3.0479819856589083,0.0035984916027413296,False
10,0.00020699999999607144,3.0549478543622715,0.001971787238003211,False
11,0.00020500000000112095,3.059854765980313,0.0013902427372655384,False
12,0.0002040000000036457,3.0633528464044915,0.0009806311991937744,False
13,0.0002040000000036457,3.0658515724869604,0.0006923406717744681,False
14,0.0003129999999984534,3.067637616843383,0.0004892696375928115,False
15,0.00021000000000270802,3.068914775799068,0.000346076372539539,False
16,0.00020799999999354668,3.069828356697479,0.00024499964033156997,False
17,0.0002080000000006521,3.070482066010769,0.0001735812805894162,False
18,0.0004139999999992483,3.0709499613212357,0.00012307207064438629,False
19,0.00040399999999607417,3.0712849510907523,8.761618936069596e-05,False
20,0.000560000000000116,3.0715248490986484,6.243038405113685e-05,False
21,0.0004849999999976262,3.0716966906108114,4.4485786141645195e-05,False
22,0.00036700000000422506,3.0718198111628,3.17000812495305e-05,False
23,0.00042099999999578586,3.0719080437951236,2.2589859870723178e-05,False
24,0.00042299999999784177,3.071971287861389,1.6098335354517573e-05,False
25,0.0004899999999992133,3.0720166296108773,1.1472627612474362e-05,False
26,0.000575999999995247,3.072049142918572,8.176351371440987e-06,True
